payment_id,policy_id,customer_id,payment_date,payment_amount,payment_method,payment_status,late_payment_flag
PAY00139291,POL0011002,CUST012408,2023-08-23,416.67,Auto Pay,Completed,1
PAY00139292,POL0051119,CUST001124,2025-06-25,8000.0,Credit Card,Completed,1
PAY00139293,POL0035405,CUST008752,2025-04-26,100.0,Cash,Completed,0
PAY00139294,POL0030059,CUST013431,2021-05-01,500.0,Cash,Completed,0
PAY00139295,POL0059194,CUST011630,2024-06-26,59.96,Credit Card,Completed,0
PAY00139296,POL0025644,CUST010959,2023-07-17,66.67,Bank Transfer,Completed,1
PAY00139297,POL0025561,CUST001424,2025-04-01,373.52,Auto Pay,Completed,0
PAY00139298,POL0000033,CUST011345,2024-06-25,63.45,Bank Transfer,Failed,1
PAY00139299,POL0019425,CUST007406,2021-09-17,217.26,Credit Card,Completed,1
PAY00139300,POL0019677,CUST004490,2025-07-03,1333.33,Credit Card,Completed,0
PAY00139301,POL0029566,CUST011120,2025-02-27,1333.33,Check,Completed,0
PAY00139302,POL0009895,CUST012248,2025-07-03,219.35,Cash,Completed,0
PAY00139303,POL0024329,CUST004422,2025-04-15,1600.0,Credit Card,Completed,0
PAY00139304,POL0021032,CUST002848,2025-05-05,270.97,Bank Transfer,Completed,1
PAY00139305,POL0007419,CUST002519,2024-09-09,3000.0,Auto Pay,Completed,0
PAY00139306,POL0045841,CUST003772,2022-11-14,666.67,Credit Card,Completed,0
PAY00139307,POL0011299,CUST002537,2022-01-19,333.33,Auto Pay,Completed,1
PAY00139308,POL0042090,CUST006726,2022-04-19,866.67,Check,Failed,0
PAY00139311,POL0006928,CUST000291,2025-05-01,53.9,Auto Pay,Completed,1
PAY00139312,POL0004387,CUST001842,2024-05-06,1000.0,Auto Pay,Completed,1
PAY00139313,POL0035087,CUST001952,2025-03-03,800.0,Bank Transfer,Failed,1
PAY00139314,POL0011702,CUST006705,2024-12-08,541.67,Credit Card,Completed,1
PAY00139315,POL0038701,CUST013187,2022-04-20,283.12,Bank Transfer,Completed,0
PAY00139316,POL0010358,CUST013754,2025-01-17,108.33,Auto Pay,Completed,0
PAY00139317,POL0008624,CUST001603,2023-04-28,312.5,Credit Card,Completed,1
PAY00139318,POL0001328,CUST006132,2024-05-23,1333.33,Auto Pay,Completed,1
PAY00139319,POL0003584,CUST014094,2023-10-04,166.67,Credit Card,Completed,0
PAY00139320,POL0008117,CUST003223,2020-08-28,149.3,Cash,Failed,1
PAY00139321,POL0049911,CUST004629,2022-08-09,251.56,Credit Card,Completed,0
PAY00139322,POL0024914,CUST002970,2025-03-22,133.33,Credit Card,Failed,1
PAY00139323,POL0071892,CUST006759,2021-08-14,166.67,Bank Transfer,Completed,1
PAY00139324,POL0074564,CUST010431,2023-06-11,6400.0,Check,Failed,1
PAY00139325,POL0072125,CUST009851,2021-06-29,83.33,Check,Completed,1
PAY00139326,POL0066394,CUST003122,2023-10-26,5000.0,Credit Card,Completed,0
PAY00139327,POL0049925,CUST014287,2022-11-18,325.0,Credit Card,Completed,0
PAY00139328,POL0013506,CUST010766,2024-06-07,216.67,Auto Pay,Completed,0
PAY00139329,POL0024559,CUST001491,2025-07-03,1625.0,Credit Card,Completed,0
PAY00139330,POL0069957,CUST014908,2021-11-05,400.0,Credit Card,Completed,0
PAY00139332,POL0049954,CUST011878,2022-03-30,621.8,Credit Card,Completed,1
PAY00139333,POL0066900,CUST013522,2024-12-18,472.92,Check,Completed,1
PAY00139334,POL0070366,CUST001729,2024-12-10,50.98,Credit Card,Completed,1
PAY00139335,POL0006883,CUST012424,2024-08-11,390.78,Check,Completed,0
PAY00139337,POL0003610,CUST009986,2021-10-22,2600.0,Bank Transfer,Completed,0
PAY00139338,POL0045688,CUST000020,2021-10-28,40000.0,Bank Transfer,Failed,1
PAY00139339,POL0060232,CUST004286,2022-03-23,1697.44,Bank Transfer,Completed,1
PAY00139340,POL0015287,CUST010812,2024-11-13,833.33,Credit Card,Failed,1
PAY00139341,POL0073243,CUST012967,2021-12-09,2666.67,Bank Transfer,Failed,1
PAY00139342,POL0040440,CUST013230,2024-06-01,66.12,Credit Card,Completed,0
PAY00139343,POL0026156,CUST005667,2022-10-19,533.33,Credit Card,Completed,0
PAY00139346,POL0033146,CUST001804,2022-10-06,77.83,Bank Transfer,Completed,0
PAY00139347,POL0070105,CUST014239,2023-11-14,549.04,Bank Transfer,Completed,0
PAY00139348,POL0047442,CUST011546,2024-10-07,2884.12,Credit Card,Completed,0
PAY00139349,POL0058713,CUST004743,2021-08-04,151.24,Check,Completed,0
PAY00139351,POL0020416,CUST005877,2024-10-04,1600.0,Auto Pay,Completed,0
PAY00139352,POL0011492,CUST014839,2021-08-25,278.71,Credit Card,Failed,1
PAY00139353,POL0051507,CUST006361,2025-02-03,47.18,Credit Card,Completed,0
PAY00139354,POL0066060,CUST012428,2023-03-27,1600.0,Bank Transfer,Completed,0
PAY00139356,POL0045384,CUST014173,2021-07-24,2382.75,Check,Completed,0
PAY00139357,POL0024644,CUST004674,2025-07-03,100.0,Credit Card,Completed,0
PAY00139358,POL0007282,CUST009128,2021-12-13,4000.0,Credit Card,Completed,1
PAY00139359,POL0049116,CUST009803,2023-04-12,193.22,Bank Transfer,Completed,0
PAY00139361,POL0010272,CUST012090,2022-02-03,1333.33,Bank Transfer,Completed,0
PAY00139362,POL0051872,CUST000750,2024-10-29,125.78,Auto Pay,Completed,0
PAY00139363,POL0030075,CUST004330,2023-05-09,812.5,Credit Card,Completed,0
PAY00139364,POL0074104,CUST004936,2023-02-18,45.73,Check,Completed,1
PAY00139365,POL0013379,CUST002739,2025-01-10,100.0,Credit Card,Completed,1
PAY00139366,POL0008281,CUST001762,2020-11-23,222.18,Cash,Completed,0
PAY00139367,POL0060720,CUST009527,2024-11-19,666.67,Bank Transfer,Completed,0
PAY00139369,POL0070881,CUST014314,2021-06-10,1674.17,Credit Card,Completed,0
PAY00139371,POL0045529,CUST000241,2025-02-15,328.33,Credit Card,Completed,0
PAY00139372,POL0025948,CUST011492,2021-09-29,1333.33,Credit Card,Completed,1
PAY00139373,POL0033512,CUST008380,2025-03-20,216.67,Bank Transfer,Completed,0
PAY00139374,POL0028030,CUST002862,2025-07-03,125.0,Check,Completed,0
PAY00139375,POL0054585,CUST013738,2021-03-28,50.71,Credit Card,Failed,1
PAY00139376,POL0027564,CUST007559,2025-07-03,1000.0,Bank Transfer,Completed,0
PAY00139377,POL0020605,CUST007727,2023-03-25,68.77,Credit Card,Completed,0
PAY00139378,POL0022593,CUST005684,2022-02-19,1936.6,Auto Pay,Completed,1
PAY00139379,POL0024667,CUST002292,2023-10-29,219.02,Credit Card,Completed,1
PAY00139380,POL0025048,CUST000693,2024-09-07,43.38,Credit Card,Completed,0
PAY00139381,POL0059969,CUST005191,2025-07-03,1000.0,Credit Card,Completed,0
PAY00139382,POL0001671,CUST014776,2025-07-03,58.25,Credit Card,Completed,0
PAY00139383,POL0047583,CUST008153,2025-06-20,158.94,Bank Transfer,Completed,1
PAY00139384,POL0017051,CUST001634,2021-03-11,216.82,Credit Card,Completed,1
PAY00139385,POL0040147,CUST003272,2022-11-16,433.33,Bank Transfer,Pending,0
PAY00139387,POL0047867,CUST004464,2025-07-03,166.67,Check,Completed,0
PAY00139388,POL0074165,CUST008618,2022-10-10,8000.0,Bank Transfer,Completed,0
PAY00139389,POL0063329,CUST005297,2022-07-15,2007.0,Credit Card,Completed,0
PAY00139390,POL0032991,CUST005219,2021-09-28,179.65,Credit Card,Failed,1
PAY00139391,POL0051364,CUST010389,2024-09-10,416.67,Bank Transfer,Failed,1
PAY00139392,POL0056027,CUST011569,2024-01-01,338.06,Bank Transfer,Completed,0
PAY00139393,POL0074068,CUST003224,2025-05-26,66.67,Credit Card,Completed,0
PAY00139394,POL0016726,CUST009848,2022-04-22,27.1,Check,Completed,0
PAY00139395,POL0050616,CUST008874,2025-05-01,502.6,Credit Card,Completed,0
PAY00139396,POL0054080,CUST007505,2022-06-15,195.18,Auto Pay,Completed,0
PAY00139397,POL0064033,CUST010060,2022-10-28,132.1,Credit Card,Refunded,0
PAY00139398,POL0006340,CUST008540,2022-07-26,1600.0,Credit Card,Completed,0
PAY00139399,POL0031526,CUST005542,2021-09-06,2600.0,Auto Pay,Failed,1
PAY00139401,POL0034940,CUST005548,2024-12-24,85.68,Credit Card,Completed,1
PAY00139402,POL0010387,CUST014599,2023-02-11,110.05,Credit Card,Completed,0
PAY00139404,POL0035675,CUST003135,2023-10-31,133.33,Credit Card,Completed,0
PAY00139405,POL0063952,CUST010362,2021-05-07,136.3,Credit Card,Completed,0
PAY00139406,POL0027485,CUST001258,2025-06-29,311.96,Bank Transfer,Completed,0
PAY00139407,POL0018918,CUST013658,2023-03-31,416.67,Credit Card,Completed,1
PAY00139408,POL0063677,CUST001107,2024-08-30,400.0,Credit Card,Completed,0
PAY00139409,POL0042524,CUST009676,2025-07-03,83.33,Credit Card,Completed,0
PAY00139410,POL0016692,CUST009601,2024-12-29,1349.43,Credit Card,Failed,0
PAY00139413,POL0069170,CUST011555,2023-02-08,1000.0,Credit Card,Completed,0
PAY00139414,POL0074316,CUST008142,2024-02-23,102.11,Auto Pay,Completed,0
PAY00139415,POL0057084,CUST005082,2021-11-11,379.31,Credit Card,Completed,1
PAY00139416,POL0046264,CUST002319,2023-08-06,51.01,Credit Card,Completed,1
PAY00139417,POL0062536,CUST009180,2023-11-16,175.64,Credit Card,Completed,1
PAY00139418,POL0031169,CUST001473,2024-11-03,115.4,Bank Transfer,Completed,0
PAY00139419,POL0024958,CUST006901,2021-04-09,1666.67,Credit Card,Completed,0
PAY00139420,POL0015274,CUST013770,2024-07-15,111.82,Credit Card,Failed,1
PAY00139421,POL0011054,CUST010270,2024-06-18,104.48,Credit Card,Completed,0
PAY00139422,POL0014973,CUST013850,2025-06-11,226.26,Credit Card,Completed,1
PAY00139423,POL0045473,CUST004308,2022-04-30,1218.75,Check,Completed,0
PAY00139424,POL0014527,CUST009180,2025-01-16,89.77,Credit Card,Completed,1
PAY00139425,POL0000781,CUST000993,2025-06-01,259.63,Credit Card,Completed,1
PAY00139426,POL0033486,CUST011574,2022-08-30,33.33,Bank Transfer,Completed,1
PAY00139427,POL0072157,CUST009911,2024-02-16,617.91,Credit Card,Completed,0
PAY00139428,POL0020774,CUST006872,2025-07-03,150.39,Bank Transfer,Completed,0
PAY00139429,POL0018109,CUST002666,2023-01-06,83.33,Bank Transfer,Completed,1
PAY00139430,POL0023743,CUST005476,2021-01-03,1031.38,Credit Card,Completed,1
PAY00139431,POL0040664,CUST010818,2021-04-16,159.95,Credit Card,Completed,0
PAY00139432,POL0061035,CUST003707,2020-04-26,8000.0,Credit Card,Completed,0
PAY00139433,POL0031772,CUST001377,2024-12-21,533.33,Bank Transfer,Completed,0
PAY00139434,POL0030572,CUST002080,2024-09-29,1250.0,Credit Card,Completed,1
PAY00139435,POL0049100,CUST014853,2022-02-25,1333.33,Credit Card,Completed,0
PAY00139436,POL0020192,CUST010530,2025-02-01,33.33,Bank Transfer,Completed,1
PAY00139437,POL0003339,CUST014153,2022-09-03,370.16,Bank Transfer,Completed,1
PAY00139439,POL0000649,CUST009874,2021-03-01,650.0,Credit Card,Failed,1
PAY00139440,POL0046166,CUST010052,2025-05-03,650.0,Credit Card,Failed,1
PAY00139441,POL0040806,CUST002221,2021-05-07,212.83,Auto Pay,Refunded,0
PAY00139442,POL0046943,CUST010370,2025-01-09,6500.0,Check,Pending,1
PAY00139443,POL0047562,CUST013889,2022-09-18,180.68,Bank Transfer,Completed,0
PAY00139444,POL0046215,CUST011274,2022-02-03,1333.33,Credit Card,Completed,0
PAY00139445,POL0009952,CUST013576,2021-04-14,641.55,Credit Card,Completed,0
PAY00139447,POL0045925,CUST006465,2021-07-07,48.02,Check,Completed,0
PAY00139448,POL0013529,CUST000757,2021-04-02,359.72,Bank Transfer,Completed,0
PAY00139449,POL0004130,CUST010380,2023-02-17,433.0,Check,Completed,1
PAY00139450,POL0020823,CUST013200,2024-05-16,1300.0,Credit Card,Completed,0
PAY00139451,POL0030711,CUST001819,2022-07-18,1333.33,Auto Pay,Completed,1
PAY00139452,POL0017197,CUST006784,2023-08-13,56.7,Cash,Completed,1
PAY00139453,POL0040957,CUST011004,2023-12-19,6500.0,Bank Transfer,Completed,1
PAY00139454,POL0012263,CUST010358,2023-12-09,1600.0,Credit Card,Completed,1
PAY00139455,POL0005645,CUST012868,2025-07-03,1104.95,Credit Card,Completed,0
PAY00139456,POL0002442,CUST013994,2025-05-29,219.32,Check,Failed,1
PAY00139457,POL0001917,CUST003102,2025-03-20,90.24,Bank Transfer,Completed,1
PAY00139458,POL0055669,CUST004233,2022-02-13,203.46,Auto Pay,Completed,1
PAY00139459,POL0054988,CUST002710,2022-09-17,108.33,Credit Card,Completed,0
PAY00139460,POL0001254,CUST000712,2022-12-02,23.19,Bank Transfer,Completed,0
PAY00139461,POL0055844,CUST000475,2022-10-23,1333.33,Check,Completed,0
PAY00139462,POL0034442,CUST003609,2024-07-24,133.33,Check,Completed,0
PAY00139463,POL0023473,CUST003941,2025-07-03,216.67,Auto Pay,Completed,0
PAY00139464,POL0031191,CUST001201,2021-05-10,240.08,Bank Transfer,Completed,1
PAY00139465,POL0021291,CUST003916,2021-10-28,172.11,Credit Card,Completed,0
PAY00139466,POL0025191,CUST000896,2021-01-11,1047.6,Bank Transfer,Completed,0
PAY00139467,POL0072147,CUST007492,2025-06-21,79.79,Check,Completed,0
PAY00139468,POL0058068,CUST012580,2022-12-20,133.33,Check,Completed,0
PAY00139469,POL0003194,CUST012826,2024-12-27,400.0,Credit Card,Completed,1
PAY00139470,POL0058029,CUST000742,2021-08-23,1563.49,Bank Transfer,Refunded,0
PAY00139471,POL0028900,CUST009476,2025-07-03,133.33,Credit Card,Completed,0
PAY00139472,POL0065252,CUST005150,2021-10-04,4000.0,Auto Pay,Completed,1
PAY00139473,POL0055198,CUST001824,2021-08-26,83.33,Bank Transfer,Completed,1
PAY00139474,POL0023847,CUST014395,2021-11-11,129.44,Credit Card,Completed,0
PAY00139475,POL0002598,CUST013691,2024-01-02,333.33,Bank Transfer,Completed,1
PAY00139476,POL0072766,CUST007040,2025-07-03,1625.0,Credit Card,Completed,0
PAY00139477,POL0053673,CUST004805,2021-09-30,230.26,Credit Card,Completed,0
PAY00139478,POL0066262,CUST008627,2024-02-10,177.43,Check,Completed,1
PAY00139479,POL0045610,CUST005109,2020-05-01,1666.67,Credit Card,Completed,0
PAY00139480,POL0026425,CUST011374,2025-07-01,100.0,Bank Transfer,Completed,0
PAY00139481,POL0014023,CUST004267,2022-08-31,2361.92,Auto Pay,Completed,0
PAY00139482,POL0061085,CUST010462,2024-03-20,2171.25,Bank Transfer,Completed,0
PAY00139483,POL0023416,CUST007062,2023-07-13,51.58,Credit Card,Pending,0
PAY00139484,POL0065269,CUST010676,2024-09-17,100.0,Bank Transfer,Completed,0
PAY00139485,POL0059138,CUST008224,2025-07-03,538.96,Check,Completed,0
PAY00139486,POL0061573,CUST010038,2025-07-03,133.33,Check,Completed,0
PAY00139487,POL0023369,CUST008393,2021-11-04,3053.07,Auto Pay,Completed,1
PAY00139488,POL0015056,CUST001875,2024-08-04,66.67,Bank Transfer,Failed,1
PAY00139489,POL0016417,CUST014645,2022-03-12,124.01,Cash,Completed,0
PAY00139491,POL0024652,CUST013154,2022-11-04,1000.0,Credit Card,Failed,1
PAY00139492,POL0047760,CUST003050,2021-03-16,132.47,Bank Transfer,Completed,1
PAY00139493,POL0071303,CUST007207,2023-02-18,216.67,Bank Transfer,Completed,1
PAY00139495,POL0022407,CUST007950,2024-12-24,5000.0,Credit Card,Completed,1
PAY00139496,POL0021034,CUST007484,2025-02-12,1250.0,Credit Card,Failed,1
PAY00139497,POL0058325,CUST012404,2025-07-03,216.67,Check,Completed,0
PAY00139498,POL0056152,CUST009455,2023-01-25,2352.56,Credit Card,Completed,1
PAY00139499,POL0049515,CUST000621,2023-08-12,5000.0,Credit Card,Completed,1
PAY00139500,POL0066279,CUST007193,2024-04-23,3333.33,Credit Card,Completed,0
PAY00139501,POL0020061,CUST003099,2024-12-27,333.33,Check,Completed,1
PAY00139504,POL0008970,CUST012910,2023-02-04,1333.33,Bank Transfer,Completed,0
PAY00139505,POL0024818,CUST000150,2025-05-15,905.6,Credit Card,Completed,0
PAY00139506,POL0065076,CUST011614,2025-07-03,4000.0,Check,Completed,0
PAY00139507,POL0038990,CUST005719,2023-05-27,660.36,Bank Transfer,Pending,0
PAY00139508,POL0009080,CUST010506,2021-08-29,1333.33,Bank Transfer,Completed,1
PAY00139509,POL0059797,CUST013235,2025-06-03,33.33,Bank Transfer,Completed,0
PAY00139510,POL0040600,CUST014175,2024-07-05,83.33,Credit Card,Completed,0
PAY00139511,POL0042226,CUST010117,2024-11-13,77.32,Credit Card,Completed,1
PAY00139512,POL0030971,CUST010436,2023-05-13,333.33,Credit Card,Completed,1
PAY00139514,POL0031246,CUST003755,2024-08-14,263.41,Bank Transfer,Failed,1
PAY00139515,POL0062709,CUST001075,2021-08-23,187.24,Credit Card,Completed,1
PAY00139517,POL0006505,CUST004715,2020-09-25,1600.0,Credit Card,Completed,0
PAY00139518,POL0051409,CUST007485,2025-07-03,428.65,Check,Completed,0
PAY00139519,POL0060262,CUST004813,2025-03-17,282.12,Bank Transfer,Completed,0
PAY00139520,POL0011093,CUST002354,2025-07-03,805.51,Auto Pay,Completed,0
PAY00139521,POL0044590,CUST004428,2024-03-29,83.33,Credit Card,Completed,1
PAY00139522,POL0016384,CUST000257,2021-07-16,133.33,Auto Pay,Completed,0
PAY00139523,POL0012718,CUST001465,2021-01-31,131.26,Auto Pay,Completed,1
PAY00139524,POL0045152,CUST014072,2020-09-22,446.85,Check,Completed,0
PAY00139525,POL0072622,CUST000501,2023-10-11,416.67,Credit Card,Completed,0
PAY00139526,POL0022363,CUST009810,2023-02-22,400.0,Credit Card,Failed,1
PAY00139527,POL0041627,CUST003657,2020-07-09,675.23,Credit Card,Completed,1
PAY00139528,POL0008464,CUST007302,2021-08-26,4000.0,Credit Card,Completed,0
PAY00139529,POL0072771,CUST000430,2024-12-13,226.34,Auto Pay,Completed,0
PAY00139530,POL0003700,CUST013670,2025-07-03,191.35,Cash,Completed,0
PAY00139532,POL0073759,CUST000117,2021-03-28,26000.0,Check,Completed,0
PAY00139533,POL0068778,CUST000118,2023-01-03,507.03,Credit Card,Failed,1
PAY00139534,POL0018068,CUST000367,2021-02-25,338.79,Credit Card,Completed,0
PAY00139535,POL0074559,CUST010831,2025-07-03,253.13,Cash,Completed,0
PAY00139536,POL0005511,CUST008920,2023-04-05,2216.18,Auto Pay,Completed,0
PAY00139538,POL0042982,CUST001440,2024-08-09,166.67,Auto Pay,Completed,0
PAY00139539,POL0040291,CUST006680,2025-04-12,30.21,Auto Pay,Completed,0
PAY00139540,POL0001771,CUST010386,2024-01-05,76.83,Credit Card,Completed,0
PAY00139541,POL0014101,CUST012422,2022-06-05,1333.33,Auto Pay,Completed,1
PAY00139542,POL0066859,CUST010761,2024-11-24,33.33,Credit Card,Completed,0
PAY00139543,POL0058761,CUST006405,2023-01-18,1083.33,Bank Transfer,Completed,1
PAY00139544,POL0065262,CUST009417,2021-01-27,79.42,Bank Transfer,Completed,0
PAY00139545,POL0056840,CUST006180,2024-06-01,105.53,Auto Pay,Completed,0
PAY00139546,POL0045597,CUST004326,2024-02-27,133.33,Bank Transfer,Completed,1
PAY00139547,POL0054839,CUST008281,2024-02-08,1000.0,Credit Card,Completed,0
PAY00139548,POL0021059,CUST011292,2024-02-25,2666.67,Credit Card,Failed,1
PAY00139549,POL0043917,CUST008905,2021-06-10,67.25,Credit Card,Failed,1
PAY00139550,POL0059678,CUST010779,2022-06-15,166.67,Bank Transfer,Completed,0
PAY00139551,POL0065285,CUST002111,2023-05-19,2977.84,Check,Failed,1
PAY00139553,POL0043348,CUST006951,2025-07-03,133.33,Credit Card,Pending,0
PAY00139554,POL0074179,CUST009545,2022-07-22,110.11,Credit Card,Failed,1
PAY00139555,POL0010425,CUST003597,2023-08-13,133.33,Auto Pay,Completed,1
PAY00139556,POL0036875,CUST003238,2025-07-03,500.0,Credit Card,Completed,0
PAY00139557,POL0065362,CUST010545,2022-11-18,102.35,Auto Pay,Completed,0
PAY00139558,POL0045888,CUST010379,2024-06-22,253.87,Check,Completed,1
PAY00139559,POL0045053,CUST002596,2021-11-10,133.33,Credit Card,Completed,0
PAY00139560,POL0012273,CUST004892,2023-11-18,130.19,Bank Transfer,Completed,1
PAY00139561,POL0060985,CUST007899,2021-04-19,17.09,Credit Card,Completed,0
PAY00139562,POL0048943,CUST002377,2024-04-06,41.67,Credit Card,Completed,0
PAY00139565,POL0001512,CUST011542,2024-05-19,749.33,Credit Card,Completed,1
PAY00139566,POL0011185,CUST014529,2022-03-02,70.34,Bank Transfer,Failed,1
PAY00139567,POL0001498,CUST000490,2024-10-19,50.23,Bank Transfer,Completed,0
PAY00139568,POL0067213,CUST010593,2022-04-10,48.82,Bank Transfer,Completed,0
PAY00139569,POL0006934,CUST007383,2021-07-30,333.33,Bank Transfer,Completed,0
PAY00139570,POL0062964,CUST013264,2021-06-25,108.33,Credit Card,Completed,0
PAY00139571,POL0029382,CUST011015,2022-08-09,60.02,Credit Card,Completed,0
PAY00139572,POL0062895,CUST008941,2024-01-19,49.5,Credit Card,Failed,1
PAY00139573,POL0023035,CUST006526,2023-05-17,750.0,Cash,Completed,0
PAY00139575,POL0024278,CUST007495,2025-04-29,533.33,Cash,Failed,1
PAY00139576,POL0054857,CUST000676,2024-05-27,812.5,Credit Card,Completed,1
PAY00139577,POL0005027,CUST003579,2023-02-06,126.33,Credit Card,Completed,0
PAY00139578,POL0016103,CUST014011,2024-05-22,93.36,Credit Card,Completed,1
PAY00139579,POL0024264,CUST005167,2025-07-03,166.28,Credit Card,Completed,0
PAY00139580,POL0014760,CUST014307,2022-02-14,216.67,Credit Card,Failed,1
PAY00139581,POL0039860,CUST000612,2024-08-30,257.41,Credit Card,Completed,0
PAY00139582,POL0005467,CUST001064,2020-12-12,34.94,Cash,Completed,0
PAY00139583,POL0066269,CUST007274,2021-04-20,128.59,Check,Completed,0
PAY00139584,POL0014302,CUST009079,2022-05-20,33.22,Credit Card,Completed,0
PAY00139585,POL0051718,CUST010206,2023-01-11,791.72,Credit Card,Completed,0
PAY00139586,POL0028117,CUST004873,2021-07-30,800.0,Bank Transfer,Completed,0
PAY00139587,POL0015349,CUST010519,2025-04-04,1236.15,Credit Card,Completed,1
PAY00139588,POL0053505,CUST014932,2021-02-19,66.67,Credit Card,Completed,0
PAY00139589,POL0005909,CUST001718,2025-07-03,866.67,Credit Card,Failed,0
PAY00139590,POL0046931,CUST003118,2021-12-20,272.4,Bank Transfer,Completed,1
PAY00139591,POL0072678,CUST008997,2025-01-10,183.44,Bank Transfer,Completed,1
PAY00139592,POL0015230,CUST009784,2021-11-13,32000.0,Credit Card,Completed,1
PAY00139593,POL0025478,CUST013451,2024-11-11,10000.0,Credit Card,Completed,0
PAY00139594,POL0017896,CUST003823,2022-11-11,97.03,Credit Card,Completed,0
PAY00139596,POL0042195,CUST002061,2021-07-17,625.0,Check,Completed,0
PAY00139597,POL0074252,CUST003690,2023-02-16,1333.33,Bank Transfer,Completed,0
PAY00139599,POL0038892,CUST003751,2023-10-16,129.04,Bank Transfer,Completed,0
PAY00139600,POL0047029,CUST005018,2025-05-07,179.1,Bank Transfer,Completed,1
PAY00139601,POL0043449,CUST009470,2025-01-17,34.72,Bank Transfer,Completed,0
PAY00139602,POL0034034,CUST014487,2022-02-07,113.37,Bank Transfer,Completed,1
PAY00139603,POL0037837,CUST012731,2024-11-05,226.26,Credit Card,Completed,1
PAY00139604,POL0011164,CUST014354,2025-01-19,68.77,Bank Transfer,Completed,1
PAY00139605,POL0061203,CUST000600,2023-12-06,616.42,Bank Transfer,Completed,1
PAY00139606,POL0056906,CUST009211,2021-12-24,1333.33,Auto Pay,Completed,1
PAY00139607,POL0038777,CUST005501,2023-12-31,1055.61,Bank Transfer,Completed,0
PAY00139608,POL0067791,CUST008605,2023-06-15,154.82,Cash,Completed,0
PAY00139609,POL0018830,CUST006036,2023-07-10,533.33,Bank Transfer,Completed,1
PAY00139610,POL0072460,CUST003635,2025-01-09,625.0,Credit Card,Completed,0
PAY00139611,POL0056932,CUST003213,2024-02-07,650.0,Bank Transfer,Completed,0
PAY00139612,POL0028784,CUST008006,2024-06-02,333.33,Check,Completed,1
PAY00139613,POL0030573,CUST003285,2024-05-16,40.53,Credit Card,Completed,1
PAY00139614,POL0032539,CUST001957,2024-04-30,1600.0,Check,Completed,0
PAY00139615,POL0007691,CUST005030,2024-11-03,126.12,Auto Pay,Completed,0
PAY00139616,POL0001821,CUST013762,2020-09-03,416.67,Credit Card,Failed,1
PAY00139617,POL0032964,CUST009537,2022-05-13,3750.0,Bank Transfer,Completed,0
PAY00139620,POL0005153,CUST008190,2021-04-16,133.33,Auto Pay,Completed,0
PAY00139621,POL0002065,CUST002253,2023-08-02,249.68,Auto Pay,Completed,0
PAY00139622,POL0021981,CUST014415,2023-02-06,300.0,Credit Card,Completed,0
PAY00139623,POL0052220,CUST012080,2022-11-01,118.34,Bank Transfer,Completed,1
PAY00139624,POL0054970,CUST008832,2022-01-30,352.46,Bank Transfer,Completed,0
PAY00139625,POL0029193,CUST014972,2024-04-08,102.45,Bank Transfer,Completed,1
PAY00139626,POL0010272,CUST012090,2021-07-07,1333.33,Credit Card,Completed,0
PAY00139627,POL0064346,CUST002584,2025-07-03,185.93,Bank Transfer,Failed,0
PAY00139628,POL0050829,CUST009687,2023-07-17,1250.0,Auto Pay,Completed,0
PAY00139629,POL0069308,CUST007381,2023-06-17,400.0,Credit Card,Completed,0
PAY00139630,POL0074926,CUST014038,2025-05-07,216.67,Credit Card,Completed,0
PAY00139632,POL0001413,CUST013060,2024-02-26,774.56,Cash,Completed,1
PAY00139633,POL0067000,CUST002367,2023-07-11,123.2,Bank Transfer,Completed,1
PAY00139634,POL0067295,CUST007108,2024-05-17,124.75,Credit Card,Completed,1
PAY00139635,POL0042844,CUST001720,2023-05-16,183.68,Credit Card,Completed,0
PAY00139636,POL0068253,CUST009645,2022-09-20,731.56,Cash,Completed,1
PAY00139637,POL0060592,CUST011564,2022-08-20,133.33,Credit Card,Completed,1
PAY00139638,POL0058661,CUST002697,2025-07-03,53.82,Credit Card,Completed,0
PAY00139639,POL0021339,CUST002402,2024-01-08,171.87,Auto Pay,Completed,0
PAY00139640,POL0058464,CUST010889,2025-01-09,2166.67,Credit Card,Completed,0
PAY00139641,POL0072349,CUST013144,2021-09-26,81.64,Credit Card,Completed,1
PAY00139645,POL0003199,CUST002903,2024-09-05,83.33,Auto Pay,Completed,1
PAY00139647,POL0064129,CUST005344,2021-03-20,1380.71,Credit Card,Completed,1
PAY00139648,POL0030422,CUST012619,2022-05-01,466.59,Credit Card,Completed,1
PAY00139649,POL0024240,CUST007986,2023-07-24,484.24,Bank Transfer,Completed,1
PAY00139650,POL0054958,CUST005868,2022-11-04,416.67,Bank Transfer,Completed,0
PAY00139651,POL0019666,CUST006243,2022-06-13,203.9,Auto Pay,Completed,0
PAY00139652,POL0044322,CUST001665,2022-10-14,133.33,Bank Transfer,Completed,1
PAY00139653,POL0005706,CUST005497,2021-11-18,414.19,Credit Card,Completed,1
PAY00139654,POL0029678,CUST010027,2023-10-04,166.67,Bank Transfer,Completed,0
PAY00139655,POL0017385,CUST013720,2023-09-16,1250.0,Auto Pay,Completed,0
PAY00139656,POL0001668,CUST008960,2021-06-17,2257.85,Bank Transfer,Completed,0
PAY00139657,POL0013137,CUST000725,2025-07-03,134.46,Bank Transfer,Completed,0
