item_id,order_id,product_id,quantity,unit_price,line_total
175022,91357,815,2,108.87,217.74
175023,91357,29,2,54.95,109.9
175024,91358,555,1,215.57,215.57
175025,91359,744,1,284.01,284.01
175026,91359,754,1,468.51,468.51
175027,91360,704,3,311.13,933.39
175028,91360,990,1,184.1,184.1
175029,91360,232,1,92.13,92.13
175030,91360,601,1,28.81,28.81
175031,91361,636,1,477.26,477.26
175032,91362,103,1,129.51,129.51
175033,91362,197,1,208.23,208.23
175034,91362,667,1,333.24,333.24
175035,91363,873,1,452.4,452.4
175036,91364,129,1,68.23,68.23
175037,91364,678,1,209.94,209.94
175038,91365,724,1,201.01,201.01
175039,91365,186,1,272.32,272.32
175040,91365,23,1,449.31,449.31
175041,91365,369,1,39.14,39.14
175042,91366,669,2,393.13,786.26
175043,91366,967,1,448.69,448.69
175044,91366,106,1,112.25,112.25
175045,91366,53,1,388.83,388.83
175046,91367,705,3,40.04,120.12
175047,91367,143,1,400.17,400.17
175048,91367,712,2,48.49,96.98
175049,91367,16,1,235.85,235.85
175050,91367,60,1,203.28,203.28
175051,91368,796,2,166.11,332.22
175052,91368,111,1,128.4,128.4
175053,91368,56,1,342.59,342.59
175054,91369,223,1,29.36,29.36
175055,91370,321,1,200.72,200.72
175056,91371,303,1,102.23,102.23
175057,91372,530,1,60.23,60.23
175058,91372,3,1,452.26,452.26
175059,91372,527,1,177.83,177.83
175060,91374,886,1,75.65,75.65
175061,91374,1,2,266.68,533.36
175062,91375,270,1,200.11,200.11
175063,91376,906,4,190.11,760.44
175064,91377,683,1,390.75,390.75
175065,91377,494,1,17.93,17.93
175066,91378,866,1,235.32,235.32
175067,91378,565,1,122.72,122.72
175068,91379,841,1,330.41,330.41
175069,91379,541,2,156.46,312.92
175070,91379,730,2,273.8,547.6
175071,91379,883,2,261.26,522.52
175072,91380,842,1,441.25,441.25
175073,91380,793,2,79.41,158.82
175074,91381,535,2,34.82,69.64
175075,91381,553,1,163.15,163.15
175076,91382,276,3,16.34,49.02
175077,91383,709,1,460.94,460.94
175078,91383,83,1,224.54,224.54
175079,91383,885,1,223.26,223.26
175080,91383,110,2,228.21,456.42
175081,91384,342,2,106.69,213.38
175082,91384,351,1,74.45,74.45
175083,91384,659,2,272.8,545.6
175084,91385,173,1,129.65,129.65
175085,91387,165,1,268.62,268.62
175086,91387,538,1,218.66,218.66
175087,91387,393,1,246.53,246.53
175088,91387,395,2,48.93,97.86
175089,91388,216,1,192.64,192.64
175090,91388,965,3,111.81,335.43
175091,91389,801,1,201.81,201.81
175092,91389,28,2,125.92,251.84
175093,91389,232,1,349.84,349.84
175094,91390,225,1,335.85,335.85
175095,91390,637,1,277.4,277.4
175096,91390,910,1,435.32,435.32
175097,91391,895,2,184.22,368.44
175098,91391,895,1,274.76,274.76
175099,91393,602,2,427.48,854.96
175100,91393,634,1,215.62,215.62
175101,91393,315,1,196.73,196.73
175102,91393,184,1,33.72,33.72
175103,91394,513,1,224.78,224.78
175104,91394,663,3,404.19,1212.57
175105,91395,916,3,84.19,252.57
175106,91395,533,3,12.24,36.72
175107,91395,763,1,258.41,258.41
175108,91396,665,1,307.36,307.36
175109,91396,784,2,109.89,219.78
175110,91396,581,1,320.0,320.0
175111,91396,854,1,381.9,381.9
175112,91396,470,1,106.44,106.44
175113,91397,287,1,250.29,250.29
175114,91398,748,1,388.76,388.76
175115,91398,24,1,363.45,363.45
175116,91399,94,1,468.65,468.65
175117,91399,838,1,55.48,55.48
175118,91399,677,2,225.31,450.62
175119,91400,30,2,447.5,895.0
175120,91401,301,1,461.81,461.81
175121,91403,429,1,280.03,280.03
175122,91404,91,1,462.78,462.78
175123,91404,206,1,85.68,85.68
175124,91405,146,1,94.94,94.94
175125,91405,203,1,476.26,476.26
175126,91406,1000,2,492.63,985.26
175127,91406,627,1,70.36,70.36
175128,91407,449,2,221.07,442.14
175129,91407,59,3,283.7,851.1
175130,91408,948,1,312.27,312.27
175131,91409,627,1,189.3,189.3
175132,91410,959,1,483.45,483.45
175133,91411,175,1,330.47,330.47
175134,91411,641,1,232.42,232.42
175135,91411,189,1,154.28,154.28
175136,91412,943,1,171.47,171.47
175137,91413,973,1,448.9,448.9
175138,91413,135,1,103.72,103.72
175139,91413,212,1,448.61,448.61
175140,91414,627,1,442.16,442.16
175141,91415,288,1,227.96,227.96
175142,91415,319,1,245.74,245.74
175143,91416,642,1,26.58,26.58
175144,91417,886,3,448.25,1344.75
175145,91417,806,1,436.63,436.63
175146,91417,291,1,152.03,152.03
175147,91418,776,1,181.05,181.05
175148,91418,32,1,161.18,161.18
175149,91419,201,1,222.63,222.63
175150,91420,399,1,257.43,257.43
175151,91420,1000,1,401.88,401.88
175152,91421,161,3,489.84,1469.52
175153,91422,254,1,445.97,445.97
175154,91423,528,1,265.04,265.04
175155,91424,803,1,309.81,309.81
175156,91424,737,2,301.03,602.06
175157,91425,787,1,213.68,213.68
175158,91426,105,1,228.93,228.93
175159,91426,515,1,382.32,382.32
175160,91426,690,1,74.0,74.0
175161,91427,58,2,323.44,646.88
175162,91428,803,1,469.78,469.78
175163,91428,520,1,480.69,480.69
175164,91429,40,2,196.19,392.38
175165,91430,998,2,116.87,233.74
175166,91430,409,1,230.31,230.31
175167,91430,853,1,477.99,477.99
175168,91430,380,4,469.31,1877.24
175169,91431,607,2,71.98,143.96
175170,91432,236,1,126.18,126.18
175171,91432,319,1,91.84,91.84
175172,91432,368,1,56.96,56.96
175173,91433,915,1,90.72,90.72
175174,91433,98,1,96.89,96.89
175175,91435,886,1,174.0,174.0
175176,91435,41,1,109.41,109.41
175177,91436,580,1,166.82,166.82
175178,91437,601,1,397.87,397.87
175179,91437,15,2,20.85,41.7
175180,91437,509,1,187.64,187.64
175181,91437,84,2,87.83,175.66
175182,91438,638,1,283.09,283.09
175183,91439,249,2,469.69,939.38
175184,91439,538,3,416.45,1249.35
175185,91439,98,1,213.72,213.72
175186,91439,714,2,14.26,28.52
175187,91439,504,1,449.65,449.65
175188,91440,296,1,123.02,123.02
175189,91441,712,3,185.59,556.77
175190,91441,745,2,96.26,192.52
175191,91442,647,1,338.66,338.66
175192,91442,327,3,260.98,782.94
175193,91442,640,1,305.8,305.8
175194,91443,986,2,486.53,973.06
175195,91444,232,3,159.72,479.16
175196,91444,932,2,237.21,474.42
175197,91444,21,1,130.19,130.19
175198,91445,598,1,380.27,380.27
175199,91445,62,1,441.09,441.09
175200,91445,860,3,13.4,40.2
175201,91446,675,1,462.31,462.31
175202,91446,248,1,419.24,419.24
175203,91447,931,1,350.99,350.99
175204,91448,678,1,408.76,408.76
175205,91449,392,1,351.92,351.92
175206,91450,987,2,21.81,43.62
175207,91450,479,1,308.79,308.79
175208,91451,593,1,126.58,126.58
175209,91452,377,1,324.39,324.39
175210,91452,713,3,362.69,1088.07
175211,91452,550,1,155.54,155.54
175212,91453,702,2,63.07,126.14
175213,91453,15,2,143.38,286.76
175214,91453,787,1,457.33,457.33
175215,91454,240,1,88.3,88.3
175216,91454,212,1,233.65,233.65
175217,91455,312,1,467.29,467.29
175218,91456,743,1,126.12,126.12
175219,91456,987,1,307.18,307.18
175220,91458,423,1,16.55,16.55
175221,91459,462,2,200.22,400.44
175222,91459,15,1,315.55,315.55
175223,91460,262,2,202.94,405.88
175224,91460,670,1,363.32,363.32
175225,91461,13,1,219.96,219.96
175226,91462,930,3,454.66,1363.98
175227,91462,133,1,128.53,128.53
175228,91463,185,1,181.6,181.6
175229,91463,405,1,51.06,51.06
175230,91463,455,1,132.41,132.41
175231,91464,387,1,295.05,295.05
175232,91465,406,1,376.53,376.53
175233,91466,105,1,493.8,493.8
175234,91466,890,1,187.21,187.21
175235,91467,745,2,47.43,94.86
175236,91468,456,2,184.32,368.64
175237,91468,144,3,181.71,545.13
175238,91469,437,1,410.13,410.13
175239,91469,799,1,239.79,239.79
175240,91470,943,2,166.32,332.64
175241,91471,787,2,226.43,452.86
175242,91472,840,3,185.95,557.85
175243,91472,915,4,450.45,1801.8
175244,91472,966,1,251.51,251.51
175245,91472,402,1,142.08,142.08
175246,91473,981,1,235.69,235.69
175247,91473,933,1,169.45,169.45
175248,91474,160,1,225.48,225.48
175249,91475,210,1,274.99,274.99
175250,91476,458,2,381.48,762.96
175251,91476,244,2,104.04,208.08
175252,91477,634,1,108.29,108.29
175253,91477,207,1,372.93,372.93
175254,91478,905,1,26.16,26.16
175255,91478,481,1,449.51,449.51
175256,91478,296,3,241.93,725.79
175257,91479,454,1,153.51,153.51
175258,91479,61,1,132.72,132.72
175259,91480,956,2,160.09,320.18
175260,91480,69,1,448.48,448.48
175261,91481,166,2,259.39,518.78
175262,91481,924,3,204.92,614.76
175263,91481,503,2,170.58,341.16
175264,91482,620,1,189.18,189.18
175265,91482,43,2,128.19,256.38
175266,91483,645,2,124.59,249.18
175267,91483,838,1,89.02,89.02
175268,91484,761,2,399.51,799.02
175269,91484,320,1,388.45,388.45
175270,91485,246,2,454.04,908.08
175271,91485,480,1,285.45,285.45
175272,91487,794,2,75.03,150.06
175273,91488,905,1,187.87,187.87
175274,91488,655,1,422.67,422.67
175275,91489,325,2,238.96,477.92
175276,91489,989,1,160.02,160.02
175277,91489,51,1,334.35,334.35
175278,91489,574,1,203.89,203.89
175279,91490,523,1,484.5,484.5
175280,91491,227,1,460.78,460.78
175281,91491,221,1,130.38,130.38
175282,91491,204,1,337.23,337.23
175283,91492,144,1,160.08,160.08
175284,91492,299,3,280.72,842.16
175285,91493,549,1,14.03,14.03
175286,91494,373,1,431.73,431.73
175287,91495,885,1,204.51,204.51
175288,91496,412,1,443.61,443.61
175289,91496,269,3,498.82,1496.46
175290,91496,291,3,465.51,1396.53
175291,91497,562,2,191.6,383.2
175292,91497,375,2,343.22,686.44
175293,91498,160,3,40.69,122.07
175294,91498,568,1,264.36,264.36
175295,91498,845,1,323.17,323.17
175296,91499,402,1,304.2,304.2
175297,91499,331,2,386.41,772.82
175298,91499,77,4,407.42,1629.68
175299,91500,314,2,40.19,80.38
175300,91501,680,1,292.77,292.77
175301,91501,455,2,53.98,107.96
175302,91502,378,1,291.56,291.56
175303,91502,979,1,127.9,127.9
175304,91503,804,2,285.56,571.12
175305,91503,78,1,169.21,169.21
175306,91504,307,1,57.82,57.82
175307,91505,485,1,363.36,363.36
175308,91505,186,1,111.34,111.34
175309,91505,844,1,304.48,304.48
175310,91506,163,1,366.37,366.37
175311,91507,986,1,27.46,27.46
175312,91507,957,2,439.82,879.64
175313,91507,991,1,227.46,227.46
175314,91507,261,1,318.78,318.78
175315,91508,977,1,344.76,344.76
175316,91508,336,1,84.15,84.15
175317,91509,520,2,243.87,487.74
175318,91510,272,2,250.63,501.26
175319,91510,129,1,113.14,113.14
175320,91510,24,1,453.0,453.0
175321,91511,183,1,296.82,296.82
175322,91511,28,1,468.29,468.29
175323,91511,788,2,331.56,663.12
175324,91512,995,1,31.1,31.1
175325,91513,368,2,37.85,75.7
175326,91514,483,1,129.48,129.48
175327,91514,839,1,452.84,452.84
175328,91515,534,2,232.78,465.56
175329,91515,697,1,232.8,232.8
175330,91515,207,1,194.3,194.3
175331,91515,346,1,73.5,73.5
175332,91516,396,1,457.72,457.72
175333,91517,16,1,345.25,345.25
175334,91517,975,1,333.28,333.28
175335,91518,379,1,391.9,391.9
175336,91519,587,1,265.39,265.39
175337,91519,679,2,47.8,95.6
175338,91519,803,1,265.07,265.07
175339,91521,744,1,291.93,291.93
175340,91521,633,2,16.78,33.56
175341,91522,835,1,368.31,368.31
175342,91522,767,1,301.9,301.9
175343,91522,754,1,90.96,90.96
175344,91523,717,2,261.65,523.3
175345,91524,512,1,40.95,40.95
175346,91524,659,1,161.54,161.54
175347,91525,561,1,282.32,282.32
175348,91526,189,1,214.52,214.52
175349,91526,756,1,463.21,463.21
175350,91527,251,1,275.15,275.15
175351,91527,781,2,99.7,199.4
175352,91527,932,2,408.93,817.86
175353,91527,522,1,161.77,161.77
175354,91528,779,1,372.16,372.16
175355,91528,632,2,269.25,538.5
175356,91529,96,2,36.74,73.48
175357,91529,182,1,285.33,285.33
175358,91530,480,1,242.09,242.09
175359,91531,418,1,322.42,322.42
175360,91532,402,2,306.52,613.04
175361,91532,876,1,274.58,274.58
175362,91533,997,2,256.85,513.7
175363,91534,785,1,11.03,11.03
175364,91534,398,1,357.45,357.45
175365,91534,144,2,354.81,709.62
175366,91535,963,1,219.92,219.92
175367,91535,945,1,385.48,385.48
175368,91536,423,1,194.77,194.77
175369,91538,889,3,172.91,518.73
175370,91538,695,1,328.89,328.89
175371,91539,570,1,201.52,201.52
175372,91540,723,2,263.08,526.16
175373,91541,368,2,38.77,77.54
175374,91541,699,2,216.89,433.78
175375,91542,380,1,187.71,187.71
175376,91543,651,1,223.58,223.58
175377,91543,809,1,385.73,385.73
175378,91543,439,1,343.69,343.69
175379,91543,26,1,13.72,13.72
175380,91544,513,1,120.38,120.38
175381,91545,401,1,391.04,391.04
175382,91545,418,1,329.46,329.46
175383,91546,384,1,278.67,278.67
175384,91546,231,1,119.94,119.94
175385,91548,319,2,458.31,916.62
175386,91548,547,3,305.57,916.71
175387,91548,518,1,41.85,41.85
175388,91549,579,2,416.66,833.32
175389,91549,354,1,495.31,495.31
175390,91550,917,1,400.51,400.51
175391,91550,73,2,276.35,552.7
175392,91550,86,2,444.65,889.3
175393,91550,272,1,342.84,342.84
175394,91551,893,1,314.91,314.91
175395,91551,412,1,472.57,472.57
175396,91552,140,1,493.24,493.24
175397,91552,62,1,494.89,494.89
175398,91552,530,1,281.19,281.19
175399,91553,307,1,65.38,65.38
175400,91553,190,3,261.35,784.05
175401,91556,605,1,331.83,331.83
175402,91556,599,2,293.32,586.64
175403,91557,337,2,280.2,560.4
175404,91557,22,1,16.66,16.66
175405,91558,35,1,491.26,491.26
175406,91558,575,1,193.51,193.51
175407,91559,381,2,197.6,395.2
175408,91559,486,3,226.68,680.04
175409,91559,177,1,441.3,441.3
175410,91560,395,1,11.21,11.21
175411,91560,828,1,184.6,184.6
175412,91560,130,1,152.99,152.99
175413,91561,974,1,333.38,333.38
175414,91561,356,1,482.26,482.26
175415,91563,316,2,453.49,906.98
175416,91564,36,1,202.5,202.5
175417,91565,721,1,181.75,181.75
175418,91565,280,1,147.56,147.56
175419,91565,274,1,446.77,446.77
175420,91566,714,1,471.92,471.92
175421,91567,986,1,78.54,78.54
175422,91567,577,1,150.61,150.61
175423,91568,531,1,92.42,92.42
175424,91568,342,1,109.01,109.01
175425,91569,930,1,191.32,191.32
175426,91569,226,2,292.81,585.62
175427,91570,375,3,316.13,948.39
175428,91571,54,1,218.94,218.94
175429,91571,121,1,42.08,42.08
175430,91572,411,2,216.03,432.06
175431,91572,196,1,113.29,113.29
175432,91572,830,1,311.98,311.98
175433,91573,260,1,401.77,401.77
175434,91573,806,1,175.99,175.99
175435,91574,298,1,373.41,373.41
175436,91574,896,1,489.96,489.96
175437,91574,25,1,436.2,436.2
175438,91576,320,3,308.63,925.89
175439,91576,918,3,246.85,740.55
175440,91576,252,1,400.38,400.38
175441,91577,954,1,329.52,329.52
175442,91578,930,1,252.04,252.04
175443,91579,855,4,422.39,1689.56
175444,91579,532,1,334.62,334.62
175445,91579,124,1,412.22,412.22
175446,91580,214,1,265.23,265.23
175447,91580,192,2,488.17,976.34
175448,91580,558,1,446.74,446.74
175449,91581,650,2,10.43,20.86
175450,91581,128,3,307.67,923.01
175451,91582,24,3,294.12,882.36
175452,91582,87,1,400.2,400.2
175453,91583,816,1,347.95,347.95
175454,91583,100,1,270.94,270.94
175455,91584,842,1,44.92,44.92
175456,91584,474,1,294.11,294.11
175457,91585,435,1,34.72,34.72
175458,91585,761,3,389.05,1167.15
175459,91586,963,1,350.46,350.46
175460,91586,515,1,499.05,499.05
175461,91587,131,1,150.81,150.81
175462,91587,902,1,222.66,222.66
175463,91587,292,1,292.63,292.63
175464,91588,139,3,382.4,1147.2
175465,91588,131,1,283.48,283.48
175466,91589,637,1,58.37,58.37
175467,91589,274,1,436.98,436.98
175468,91589,390,1,457.3,457.3
175469,91589,250,2,91.08,182.16
175470,91590,448,2,304.78,609.56
175471,91591,184,1,256.35,256.35
175472,91592,384,2,26.44,52.88
175473,91592,234,2,433.08,866.16
175474,91593,676,1,471.7,471.7
175475,91593,282,1,357.81,357.81
175476,91594,142,2,137.77,275.54
175477,91594,112,1,38.33,38.33
175478,91595,49,1,335.28,335.28
175479,91595,400,2,26.71,53.42
175480,91595,303,1,83.37,83.37
175481,91595,723,1,185.75,185.75
175482,91597,535,1,494.51,494.51
175483,91597,421,2,364.15,728.3
175484,91598,241,1,272.8,272.8
175485,91598,257,1,475.09,475.09
175486,91598,796,1,257.91,257.91
175487,91599,772,1,175.5,175.5
175488,91600,460,1,12.06,12.06
175489,91600,815,3,292.61,877.83
175490,91600,383,1,435.16,435.16
175491,91601,484,2,382.0,764.0
175492,91601,504,1,348.21,348.21
175493,91602,409,1,61.13,61.13
175494,91603,318,2,480.83,961.66
175495,91604,669,1,244.85,244.85
175496,91604,529,1,490.66,490.66
175497,91605,921,1,140.29,140.29
175498,91605,247,1,456.87,456.87
175499,91606,226,2,192.12,384.24
175500,91606,300,1,239.91,239.91
175501,91606,178,1,330.34,330.34
175502,91606,948,2,78.79,157.58
175503,91607,200,2,402.86,805.72
175504,91607,135,1,198.67,198.67
175505,91607,955,1,250.41,250.41
175506,91607,812,1,234.29,234.29
175507,91607,889,1,265.77,265.77
175508,91609,661,1,150.53,150.53
175509,91609,783,2,196.38,392.76
175510,91609,778,3,62.94,188.82
175511,91609,38,1,167.98,167.98
175512,91610,716,1,456.59,456.59
175513,91610,133,3,133.9,401.7
175514,91611,136,1,496.86,496.86
175515,91612,532,1,149.02,149.02
175516,91612,446,1,451.23,451.23
175517,91612,170,1,206.29,206.29
175518,91613,617,1,36.84,36.84
175519,91613,780,1,155.23,155.23
175520,91614,562,2,188.15,376.3
175521,91615,427,1,313.92,313.92
175522,91616,994,1,439.48,439.48
175523,91616,709,1,198.88,198.88
175524,91616,462,1,479.97,479.97
175525,91616,788,1,168.72,168.72
175526,91617,65,1,325.01,325.01
175527,91617,631,3,191.1,573.3
175528,91618,151,1,192.43,192.43
175529,91619,716,1,81.22,81.22
175530,91619,112,1,158.08,158.08
175531,91619,730,2,486.95,973.9
175532,91619,261,1,180.99,180.99
175533,91620,658,1,220.34,220.34
175534,91620,380,1,280.89,280.89
175535,91621,378,3,186.42,559.26
175536,91622,616,1,247.48,247.48
175537,91622,464,1,66.77,66.77
175538,91622,18,1,380.87,380.87
175539,91622,593,1,85.25,85.25
175540,91623,198,1,156.27,156.27
175541,91624,411,2,323.41,646.82
175542,91624,794,2,378.27,756.54
175543,91624,180,1,192.21,192.21
175544,91625,272,1,425.29,425.29
175545,91627,33,1,464.33,464.33
175546,91627,407,1,358.32,358.32
175547,91627,552,1,80.85,80.85
175548,91627,167,2,55.09,110.18
175549,91628,709,2,389.79,779.58
175550,91628,633,1,410.39,410.39
175551,91628,985,1,236.87,236.87
175552,91628,741,1,402.5,402.5
175553,91629,294,2,259.94,519.88
175554,91629,750,2,386.59,773.18
175555,91629,258,1,59.27,59.27
175556,91629,798,1,246.0,246.0
175557,91629,130,1,486.02,486.02
175558,91630,501,2,276.51,553.02
175559,91631,830,1,473.88,473.88
175560,91631,716,1,337.19,337.19
175561,91631,50,1,245.68,245.68
175562,91632,477,1,449.01,449.01
175563,91633,118,1,355.57,355.57
175564,91633,18,1,237.93,237.93
175565,91634,469,3,482.02,1446.06
175566,91635,53,1,13.43,13.43
175567,91635,727,1,169.29,169.29
175568,91635,762,1,472.21,472.21
175569,91636,192,2,213.24,426.48
175570,91636,473,1,75.7,75.7
175571,91637,371,1,437.39,437.39
175572,91637,594,1,262.93,262.93
175573,91637,953,1,24.74,24.74
175574,91638,599,2,326.56,653.12
175575,91639,787,2,223.17,446.34
175576,91639,670,1,293.98,293.98
175577,91639,793,1,257.85,257.85
175578,91639,567,1,116.02,116.02
175579,91640,810,1,90.52,90.52
175580,91641,365,1,253.9,253.9
175581,91642,57,1,497.35,497.35
175582,91643,224,1,490.31,490.31
175583,91644,172,2,356.68,713.36
175584,91644,930,1,447.94,447.94
175585,91644,257,1,280.59,280.59
175586,91644,334,2,246.97,493.94
175587,91645,305,1,415.9,415.9
175588,91645,536,1,141.92,141.92
175589,91645,470,1,119.64,119.64
175590,91645,202,1,226.7,226.7
175591,91646,656,2,27.73,55.46
175592,91647,150,1,355.89,355.89
175593,91647,487,1,191.41,191.41
175594,91648,163,1,171.69,171.69
175595,91649,554,1,212.44,212.44
175596,91649,104,1,186.45,186.45
175597,91649,405,1,411.52,411.52
175598,91649,546,3,287.44,862.32
175599,91650,666,1,384.83,384.83
175600,91651,523,2,369.8,739.6
175601,91651,396,1,62.12,62.12
175602,91651,519,2,310.24,620.48
175603,91652,12,1,427.52,427.52
175604,91652,825,1,283.8,283.8
175605,91653,435,1,198.33,198.33
175606,91654,834,2,156.61,313.22
175607,91654,128,1,403.03,403.03
175608,91654,43,1,165.73,165.73
175609,91655,524,1,317.2,317.2
175610,91656,226,2,400.66,801.32
175611,91656,311,1,159.24,159.24
175612,91656,717,2,319.3,638.6
175613,91657,690,1,377.41,377.41
175614,91658,864,1,355.33,355.33
175615,91658,315,3,473.6,1420.8
175616,91659,878,1,296.59,296.59
175617,91659,978,2,289.81,579.62
175618,91660,362,2,60.79,121.58
175619,91661,568,2,90.72,181.44
175620,91661,643,1,297.87,297.87
175621,91661,80,1,358.46,358.46
175622,91661,277,1,427.99,427.99
175623,91662,379,1,52.72,52.72
175624,91663,86,1,70.48,70.48
175625,91664,835,2,308.7,617.4
175626,91665,675,1,220.87,220.87
175627,91666,966,1,346.77,346.77
175628,91666,682,1,19.22,19.22
175629,91666,693,1,421.6,421.6
175630,91666,137,1,155.22,155.22
175631,91667,509,1,86.79,86.79
175632,91667,899,1,92.55,92.55
175633,91667,725,1,244.16,244.16
175634,91668,507,2,285.99,571.98
175635,91668,276,2,195.34,390.68
175636,91668,258,1,45.78,45.78
175637,91669,887,1,306.24,306.24
175638,91669,348,2,482.79,965.58
175639,91670,456,1,292.03,292.03
175640,91671,743,1,183.78,183.78
175641,91672,984,1,369.38,369.38
175642,91673,350,1,91.07,91.07
175643,91673,260,1,213.39,213.39
175644,91674,906,3,79.48,238.44
175645,91674,437,1,499.87,499.87
175646,91675,165,2,476.48,952.96
175647,91675,826,2,60.66,121.32
175648,91676,585,1,41.65,41.65
175649,91676,858,1,56.14,56.14
175650,91676,297,1,92.24,92.24
175651,91676,782,2,204.5,409.0
175652,91677,375,2,347.01,694.02
175653,91678,387,1,484.68,484.68
175654,91678,61,2,306.23,612.46
175655,91678,644,1,206.68,206.68
175656,91678,599,1,171.62,171.62
175657,91678,734,1,172.3,172.3
175658,91680,687,1,38.64,38.64
175659,91680,989,2,497.04,994.08
175660,91680,432,4,432.6,1730.4
175661,91682,119,1,492.95,492.95
175662,91683,442,1,296.47,296.47
175663,91684,206,2,299.81,599.62
175664,91685,990,1,34.52,34.52
175665,91686,298,1,240.71,240.71
175666,91687,147,1,20.06,20.06
175667,91687,98,1,16.0,16.0
175668,91687,876,1,336.96,336.96
175669,91688,987,1,49.24,49.24
175670,91689,327,1,210.38,210.38
175671,91690,576,1,28.05,28.05
175672,91690,269,1,297.76,297.76
175673,91691,344,1,304.77,304.77
175674,91691,946,1,279.75,279.75
175675,91691,684,1,101.09,101.09
175676,91692,479,1,454.4,454.4
175677,91694,834,1,451.4,451.4
175678,91694,290,1,239.96,239.96
175679,91694,953,1,160.99,160.99
175680,91694,110,1,122.98,122.98
175681,91695,59,1,63.3,63.3
175682,91696,949,2,368.29,736.58
175683,91696,329,2,12.97,25.94
175684,91697,38,1,380.28,380.28
175685,91698,368,1,21.52,21.52
175686,91698,117,1,465.51,465.51
175687,91699,959,2,105.97,211.94
175688,91700,887,1,259.08,259.08
175689,91701,542,1,409.09,409.09
175690,91701,856,1,261.46,261.46
175691,91701,287,1,99.37,99.37
175692,91701,469,1,124.02,124.02
175693,91701,784,1,410.42,410.42
175694,91702,461,1,215.96,215.96
175695,91702,702,3,440.72,1322.16
175696,91702,728,1,118.54,118.54
175697,91702,869,1,444.79,444.79
175698,91703,82,1,454.63,454.63
175699,91703,923,2,322.05,644.1
175700,91704,400,1,107.46,107.46
175701,91704,635,1,294.91,294.91
175702,91705,235,1,187.91,187.91
175703,91705,946,1,195.23,195.23
175704,91705,880,1,29.12,29.12
175705,91705,723,1,224.68,224.68
175706,91706,314,1,490.79,490.79
175707,91707,711,1,173.03,173.03
175708,91708,52,1,53.73,53.73
175709,91708,677,1,96.81,96.81
175710,91709,216,2,362.28,724.56
175711,91709,591,1,138.32,138.32
175712,91709,245,1,95.23,95.23
175713,91710,314,1,280.98,280.98
175714,91710,927,1,481.63,481.63
175715,91711,849,1,198.07,198.07
175716,91711,634,1,357.01,357.01
175717,91712,428,2,283.08,566.16
175718,91713,776,1,33.75,33.75
175719,91714,431,4,337.3,1349.2
175720,91714,811,1,245.55,245.55
175721,91714,117,1,485.53,485.53
175722,91714,147,1,353.08,353.08
175723,91715,923,4,366.2,1464.8
175724,91716,913,2,278.8,557.6
175725,91717,518,1,175.04,175.04
175726,91718,830,1,62.74,62.74
175727,91718,349,1,118.31,118.31
175728,91718,988,1,89.95,89.95
175729,91718,604,1,312.63,312.63
175730,91719,911,2,427.05,854.1
175731,91720,327,1,238.17,238.17
175732,91721,679,1,461.06,461.06
175733,91722,136,1,305.3,305.3
175734,91722,227,4,199.78,799.12
175735,91722,647,1,393.33,393.33
175736,91723,812,4,297.72,1190.88
175737,91723,821,2,304.37,608.74
175738,91724,225,2,444.23,888.46
175739,91725,188,2,192.84,385.68
175740,91726,101,1,86.7,86.7
175741,91727,867,2,131.13,262.26
175742,91727,177,1,58.59,58.59
175743,91728,721,1,408.57,408.57
175744,91729,634,2,370.37,740.74
175745,91730,841,3,135.25,405.75
175746,91731,999,1,378.94,378.94
175747,91731,449,3,232.11,696.33
175748,91732,941,1,276.11,276.11
175749,91733,415,1,355.41,355.41
175750,91734,703,1,396.96,396.96
175751,91734,964,1,476.57,476.57
175752,91734,679,1,138.45,138.45
175753,91735,107,1,12.79,12.79
175754,91735,363,1,358.86,358.86
175755,91735,429,3,227.82,683.46
175756,91735,317,2,202.61,405.22
175757,91735,921,1,35.32,35.32
175758,91736,576,1,170.2,170.2
175759,91737,873,1,135.99,135.99
175760,91737,811,1,212.95,212.95
175761,91738,910,2,71.78,143.56
175762,91738,925,2,301.13,602.26
175763,91738,821,1,87.11,87.11
175764,91738,482,1,327.6,327.6
175765,91739,298,1,393.17,393.17
175766,91739,250,1,167.47,167.47
175767,91740,791,2,174.37,348.74
175768,91740,312,1,260.27,260.27
175769,91741,481,1,479.86,479.86
175770,91741,811,1,22.68,22.68
175771,91741,461,2,369.34,738.68
175772,91742,711,1,256.92,256.92
175773,91743,390,1,325.82,325.82
175774,91743,512,2,214.06,428.12
175775,91743,394,1,130.11,130.11
175776,91744,682,2,398.35,796.7
175777,91744,269,1,399.74,399.74
175778,91745,979,1,408.64,408.64
175779,91745,975,1,311.51,311.51
175780,91745,636,1,489.91,489.91
175781,91745,243,1,55.42,55.42
175782,91746,229,1,332.79,332.79
175783,91746,115,1,197.9,197.9
175784,91747,863,1,436.31,436.31
175785,91747,206,1,314.24,314.24
175786,91748,708,1,166.31,166.31
175787,91748,608,1,227.27,227.27
175788,91749,149,1,10.9,10.9
175789,91751,767,2,350.93,701.86
175790,91751,838,1,413.15,413.15
175791,91751,563,1,419.29,419.29
175792,91752,715,1,164.41,164.41
175793,91752,141,1,99.72,99.72
175794,91752,628,2,80.44,160.88
175795,91752,990,2,100.87,201.74
175796,91753,235,1,99.27,99.27
