transaction_id,customer_id,product_id,product_category,purchase_amount,purchase_date,channel,discount_used
TXN_00043267,CUST_004534,PROD_0447,Food & Beverages,93.4,2024-02-27,In-Store,1
TXN_00043268,CUST_009959,PROD_0421,Beauty & Health,219.98,2025-01-21,Online,1
TXN_00043269,CUST_003992,PROD_0170,Automotive,181.29,2024-12-01,In-Store,0
TXN_00043270,CUST_005393,PROD_0394,Sports & Outdoors,290.26,2025-01-24,Online,0
TXN_00043271,CUST_008227,PROD_0084,Food & Beverages,47.4,2024-09-24,Online,0
TXN_00043272,CUST_007776,PROD_0068,Books & Media,126.39,2024-05-21,Online,0
TXN_00043273,CUST_000436,PROD_0337,Home & Garden,76.93,2025-04-01,In-Store,0
TXN_00043274,CUST_009192,PROD_0442,Clothing,210.67,2025-06-28,In-Store,1
TXN_00043275,CUST_007924,PROD_0215,Sports & Outdoors,230.16,2024-03-26,In-Store,1
TXN_00043276,CUST_006378,PROD_0245,Books & Media,53.7,2025-05-12,Online,0
TXN_00043277,CUST_001680,PROD_0399,Electronics,1073.83,2024-09-12,Online,0
TXN_00043278,CUST_001557,PROD_0044,Electronics,894.43,2024-07-05,In-Store,1
TXN_00043279,CUST_004439,PROD_0312,Jewelry & Accessories,105.39,2025-05-11,In-Store,0
TXN_00043280,CUST_008188,PROD_0035,Beauty & Health,72.02,2024-07-24,In-Store,0
TXN_00043281,CUST_004212,PROD_0127,Automotive,78.97,2024-09-09,Online,0
TXN_00043282,CUST_002713,PROD_0259,Beauty & Health,177.48,2024-09-11,Phone,0
TXN_00043283,CUST_005647,PROD_0416,Automotive,-240.17,2023-12-14,Mobile App,0
TXN_00043284,CUST_005079,PROD_0021,Jewelry & Accessories,52.18,2024-11-27,Mobile App,1
TXN_00043285,CUST_009122,PROD_0235,Books & Media,128.62,2025-04-12,Online,0
TXN_00043286,CUST_009589,PROD_0012,Automotive,1358.48,2025-02-28,In-Store,0
TXN_00043287,CUST_000262,PROD_0342,Toys & Games,97.34,2024-08-03,Online,0
TXN_00043288,CUST_006772,PROD_0498,Jewelry & Accessories,382.59,2024-11-30,Mobile App,0
TXN_00043289,CUST_002511,PROD_0315,Books & Media,39.24,2025-06-12,In-Store,0
TXN_00043290,CUST_006427,PROD_0124,Books & Media,143.78,2025-03-20,Mobile App,0
TXN_00043291,CUST_001755,PROD_0386,Electronics,1287.56,2024-06-23,Online,0
TXN_00043292,CUST_005872,PROD_0038,Home & Garden,31.32,2024-08-03,Online,1
TXN_00043293,CUST_007959,PROD_0283,Electronics,963.76,2024-10-07,Online,0
TXN_00043294,CUST_000437,PROD_0286,Home & Garden,14.24,2024-11-04,In-Store,0
TXN_00043295,CUST_007529,PROD_0167,Food & Beverages,-117.96,2024-10-14,Online,0
TXN_00043296,CUST_009466,PROD_0152,Jewelry & Accessories,-372.71,2023-12-31,Mobile App,0
TXN_00043297,CUST_002995,PROD_0210,Electronics,231.31,2025-01-17,Phone,1
TXN_00043298,CUST_007466,PROD_0034,Home & Garden,76.09,2024-04-26,Mobile App,0
TXN_00043299,CUST_003586,PROD_0371,Books & Media,-169.26,2024-12-29,In-Store,0
TXN_00043300,CUST_001429,PROD_0039,Food & Beverages,81.54,2024-08-01,Mobile App,0
TXN_00043301,CUST_004455,PROD_0064,Electronics,596.92,2024-09-07,In-Store,1
TXN_00043302,CUST_003891,PROD_0396,Automotive,1244.06,2024-10-14,Mobile App,1
TXN_00043303,CUST_002973,PROD_0132,Automotive,1481.09,2024-11-20,Mobile App,0
TXN_00043304,CUST_000827,PROD_0002,Sports & Outdoors,65.82,2023-09-28,In-Store,0
TXN_00043305,CUST_001362,PROD_0010,Electronics,471.84,2023-09-29,In-Store,0
TXN_00043306,CUST_008977,PROD_0082,Home & Garden,90.14,2025-06-19,Mobile App,0
TXN_00043307,CUST_009221,PROD_0272,Clothing,119.59,2024-12-01,In-Store,1
TXN_00043308,CUST_007681,PROD_0266,Food & Beverages,209.02,2023-09-29,Online,1
TXN_00043309,CUST_005204,PROD_0152,Jewelry & Accessories,318.26,2025-01-11,Online,0
TXN_00043310,CUST_007681,PROD_0435,Food & Beverages,137.46,2024-01-10,Phone,0
TXN_00043311,CUST_001470,PROD_0216,Clothing,254.66,2025-06-27,Mobile App,0
TXN_00043312,CUST_006136,PROD_0013,Beauty & Health,123.69,2025-05-07,Mobile App,0
TXN_00043313,CUST_008771,PROD_0387,Books & Media,-123.92,2023-10-04,Mobile App,0
TXN_00043314,CUST_009592,PROD_0050,Electronics,67.83,2023-12-24,Online,1
TXN_00043315,CUST_003826,PROD_0105,Automotive,1098.86,2025-06-22,In-Store,0
TXN_00043316,CUST_004712,PROD_0239,Beauty & Health,84.93,2025-04-23,Online,1
TXN_00043317,CUST_001528,PROD_0117,Jewelry & Accessories,252.9,2024-06-04,In-Store,0
TXN_00043318,CUST_003395,PROD_0385,Books & Media,-11.89,2024-11-09,Online,0
TXN_00043319,CUST_002618,PROD_0140,Clothing,108.45,2025-05-08,Online,1
TXN_00043320,CUST_004247,PROD_0012,Automotive,554.22,2024-05-15,In-Store,1
TXN_00043321,CUST_005195,PROD_0249,Clothing,-224.12,2024-10-26,In-Store,0
TXN_00043322,CUST_001772,PROD_0082,Home & Garden,69.59,2024-08-05,Online,1
TXN_00043323,CUST_007647,PROD_0468,Automotive,-1211.55,2024-06-06,Phone,0
TXN_00043324,CUST_002798,PROD_0464,Electronics,1081.0,2024-02-27,In-Store,1
TXN_00043325,CUST_007865,PROD_0011,Clothing,192.78,2024-11-03,Online,0
TXN_00043326,CUST_000149,PROD_0083,Food & Beverages,63.96,2023-08-11,In-Store,1
TXN_00043327,CUST_004493,PROD_0064,Electronics,1532.6,2023-10-11,Online,0
TXN_00043328,CUST_001276,PROD_0323,Sports & Outdoors,61.84,2025-06-01,Mobile App,1
TXN_00043329,CUST_006614,PROD_0441,Food & Beverages,141.76,2024-12-05,Mobile App,1
TXN_00043330,CUST_007941,PROD_0335,Beauty & Health,41.41,2023-08-28,In-Store,0
TXN_00043331,CUST_001858,PROD_0346,Jewelry & Accessories,-318.32,2024-03-31,Mobile App,1
TXN_00043332,CUST_001946,PROD_0003,Food & Beverages,102.53,2025-04-29,Online,0
TXN_00043333,CUST_000046,PROD_0379,Home & Garden,70.57,2024-09-08,Mobile App,0
TXN_00043334,CUST_003183,PROD_0105,Automotive,1613.47,2023-07-30,In-Store,1
TXN_00043335,CUST_008239,PROD_0305,Books & Media,62.24,2024-06-15,In-Store,0
TXN_00043336,CUST_000122,PROD_0468,Automotive,1330.8,2025-01-08,Mobile App,0
TXN_00043337,CUST_007229,PROD_0435,Food & Beverages,88.09,2024-04-24,Mobile App,0
TXN_00043338,CUST_002960,PROD_0479,Automotive,925.08,2024-11-18,Mobile App,1
TXN_00043339,CUST_002842,PROD_0392,Electronics,1070.84,2025-03-23,Online,0
TXN_00043340,CUST_001229,PROD_0122,Clothing,381.07,2023-09-05,Online,0
TXN_00043341,CUST_001654,PROD_0443,Jewelry & Accessories,572.92,2024-10-27,Online,0
TXN_00043342,CUST_006330,PROD_0408,Books & Media,96.96,2024-06-12,Mobile App,0
TXN_00043343,CUST_007833,PROD_0168,Toys & Games,155.42,2024-08-11,In-Store,0
TXN_00043344,CUST_009196,PROD_0489,Beauty & Health,87.2,2023-12-20,Online,0
TXN_00043345,CUST_000723,PROD_0084,Food & Beverages,16.04,2025-04-13,Online,0
TXN_00043346,CUST_003783,PROD_0407,Electronics,138.22,2025-02-21,Online,0
TXN_00043347,CUST_005677,PROD_0164,Beauty & Health,101.54,2025-02-28,Online,0
TXN_00043348,CUST_009122,PROD_0141,Food & Beverages,333.99,2024-11-26,In-Store,0
TXN_00043349,CUST_003613,PROD_0332,Sports & Outdoors,283.11,2024-10-29,Online,0
TXN_00043350,CUST_004738,PROD_0073,Electronics,732.93,2025-02-01,Online,0
TXN_00043351,CUST_007499,PROD_0378,Food & Beverages,87.05,2025-04-30,Phone,0
TXN_00043352,CUST_000086,PROD_0296,Food & Beverages,92.37,2024-07-17,In-Store,0
TXN_00043353,CUST_000805,PROD_0032,Beauty & Health,26.52,2025-06-12,Online,0
TXN_00043354,CUST_004300,PROD_0349,Electronics,461.6,2023-10-20,Mobile App,1
TXN_00043355,CUST_004872,PROD_0466,Books & Media,102.52,2025-02-11,Online,1
TXN_00043356,CUST_001572,PROD_0047,Food & Beverages,98.23,2025-03-05,In-Store,0
TXN_00043357,CUST_009315,PROD_0158,Toys & Games,97.84,2024-08-25,In-Store,0
TXN_00043358,CUST_003727,PROD_0210,Electronics,424.89,2024-11-01,Online,1
TXN_00043359,CUST_009187,PROD_0394,Sports & Outdoors,-285.48,2024-07-31,In-Store,0
TXN_00043360,CUST_007295,PROD_0440,Beauty & Health,330.33,2024-06-10,Mobile App,0
TXN_00043361,CUST_009405,PROD_0039,Food & Beverages,23.95,2025-03-19,Mobile App,0
TXN_00043362,CUST_000202,PROD_0347,Food & Beverages,207.35,2023-11-19,In-Store,1
TXN_00043363,CUST_008564,PROD_0227,Books & Media,248.09,2024-06-16,Mobile App,0
TXN_00043364,CUST_008894,PROD_0470,Beauty & Health,137.99,2025-02-08,In-Store,0
TXN_00043365,CUST_001854,PROD_0045,Toys & Games,25.06,2024-02-16,In-Store,0
TXN_00043366,CUST_001389,PROD_0297,Electronics,892.21,2025-06-09,Online,1
TXN_00043367,CUST_000182,PROD_0241,Home & Garden,111.76,2024-02-29,In-Store,1
TXN_00043368,CUST_008870,PROD_0070,Home & Garden,136.54,2025-03-31,Online,1
TXN_00043369,CUST_005625,PROD_0365,Beauty & Health,98.2,2025-03-27,In-Store,0
TXN_00043370,CUST_003416,PROD_0238,Jewelry & Accessories,569.65,2024-06-07,Mobile App,0
TXN_00043371,CUST_004585,PROD_0432,Beauty & Health,83.82,2023-11-14,Mobile App,0
TXN_00043372,CUST_005335,PROD_0012,Automotive,626.45,2025-04-01,In-Store,0
TXN_00043373,CUST_004536,PROD_0255,Automotive,479.62,2025-03-04,Online,1
TXN_00043374,CUST_000880,PROD_0047,Food & Beverages,111.0,2024-10-19,Mobile App,1
TXN_00043375,CUST_002541,PROD_0464,Electronics,1878.99,2024-04-03,In-Store,1
TXN_00043376,CUST_005182,PROD_0041,Food & Beverages,28.61,2025-03-24,In-Store,1
TXN_00043377,CUST_005384,PROD_0296,Food & Beverages,46.09,2025-01-28,In-Store,0
TXN_00043378,CUST_003020,PROD_0107,Automotive,513.86,2023-11-02,Online,0
TXN_00043379,CUST_009639,PROD_0078,Home & Garden,115.4,2025-03-22,In-Store,1
TXN_00043380,CUST_004148,PROD_0242,Jewelry & Accessories,263.88,2025-04-22,Mobile App,1
TXN_00043381,CUST_009390,PROD_0106,Home & Garden,-37.71,2024-12-06,Online,1
TXN_00043382,CUST_009052,PROD_0051,Jewelry & Accessories,234.0,2025-06-30,Online,0
TXN_00043383,CUST_002797,PROD_0001,Food & Beverages,61.82,2025-05-29,Mobile App,0
TXN_00043384,CUST_007233,PROD_0022,Sports & Outdoors,30.97,2025-03-26,In-Store,1
TXN_00043385,CUST_008426,PROD_0372,Home & Garden,81.0,2025-06-13,In-Store,0
TXN_00043386,CUST_005862,PROD_0448,Beauty & Health,134.21,2023-12-19,In-Store,1
TXN_00043387,CUST_006991,PROD_0472,Books & Media,126.0,2024-06-04,Online,0
TXN_00043388,CUST_000187,PROD_0179,Clothing,106.41,2025-05-16,In-Store,0
TXN_00043389,CUST_002829,PROD_0345,Books & Media,84.93,2024-12-30,In-Store,0
TXN_00043390,CUST_009644,PROD_0328,Toys & Games,77.09,2024-05-13,Online,0
TXN_00043391,CUST_002719,PROD_0124,Books & Media,159.52,2023-11-29,In-Store,0
TXN_00043392,CUST_004906,PROD_0268,Beauty & Health,62.11,2024-10-31,Mobile App,0
TXN_00043393,CUST_006972,PROD_0277,Food & Beverages,147.6,2024-04-11,Mobile App,0
TXN_00043394,CUST_008556,PROD_0490,Home & Garden,135.76,2024-07-30,Online,1
TXN_00043395,CUST_001526,PROD_0064,Electronics,-484.0,2024-05-09,Online,1
TXN_00043396,CUST_001001,PROD_0007,Automotive,1018.35,2024-12-14,Online,0
TXN_00043397,CUST_003908,PROD_0164,Beauty & Health,245.52,2024-02-25,Online,1
TXN_00043398,CUST_007414,PROD_0491,Toys & Games,-189.3,2025-04-06,Mobile App,0
TXN_00043399,CUST_001342,PROD_0478,Books & Media,231.16,2025-01-16,Mobile App,0
TXN_00043400,CUST_004867,PROD_0058,Toys & Games,54.09,2025-05-26,Phone,0
TXN_00043401,CUST_005080,PROD_0111,Food & Beverages,8.87,2025-05-27,Phone,1
TXN_00043402,CUST_003662,PROD_0310,Home & Garden,92.51,2025-03-06,Online,1
TXN_00043403,CUST_004390,PROD_0292,Electronics,619.35,2024-08-10,Phone,0
TXN_00043404,CUST_001924,PROD_0158,Toys & Games,53.85,2023-07-15,Online,0
TXN_00043405,CUST_001841,PROD_0002,Sports & Outdoors,-58.08,2024-09-25,Online,0
TXN_00043406,CUST_007597,PROD_0106,Home & Garden,50.02,2025-01-03,In-Store,0
TXN_00043407,CUST_005802,PROD_0331,Clothing,-170.62,2025-06-19,Online,0
TXN_00043408,CUST_008002,PROD_0338,Toys & Games,54.24,2024-11-27,In-Store,0
TXN_00043409,CUST_006709,PROD_0267,Home & Garden,102.09,2024-03-15,Online,0
TXN_00043410,CUST_004159,PROD_0238,Jewelry & Accessories,622.33,2025-03-15,Online,0
TXN_00043411,CUST_001196,PROD_0349,Electronics,635.72,2023-09-08,Mobile App,0
TXN_00043412,CUST_008745,PROD_0060,Jewelry & Accessories,125.75,2024-03-05,Online,0
TXN_00043413,CUST_000602,PROD_0004,Beauty & Health,102.57,2023-09-07,In-Store,0
TXN_00043414,CUST_000444,PROD_0308,Food & Beverages,14.04,2025-02-14,Mobile App,0
TXN_00043415,CUST_004649,PROD_0420,Books & Media,59.57,2025-03-04,In-Store,1
TXN_00043416,CUST_008554,PROD_0110,Sports & Outdoors,139.05,2024-11-16,Online,0
TXN_00043417,CUST_002891,PROD_0044,Electronics,530.48,2025-02-18,Mobile App,0
TXN_00043418,CUST_001993,PROD_0214,Beauty & Health,37.53,2025-05-12,Mobile App,0
TXN_00043419,CUST_005072,PROD_0490,Home & Garden,175.43,2023-09-23,Mobile App,0
TXN_00043420,CUST_008192,PROD_0146,Sports & Outdoors,303.53,2023-09-16,In-Store,0
TXN_00043421,CUST_002596,PROD_0134,Books & Media,42.65,2023-07-15,Online,1
TXN_00043422,CUST_008609,PROD_0285,Sports & Outdoors,336.11,2024-02-20,Online,0
TXN_00043423,CUST_003066,PROD_0237,Home & Garden,194.38,2024-03-29,Online,0
TXN_00043424,CUST_006417,PROD_0229,Automotive,425.46,2025-02-07,Online,1
TXN_00043425,CUST_005784,PROD_0261,Food & Beverages,44.83,2025-02-22,In-Store,1
TXN_00043426,CUST_003957,PROD_0323,Sports & Outdoors,73.42,2023-09-18,Online,0
TXN_00043427,CUST_003493,PROD_0088,Home & Garden,24.97,2025-01-06,In-Store,1
TXN_00043428,CUST_006501,PROD_0110,Sports & Outdoors,79.77,2024-05-08,Online,1
TXN_00043429,CUST_004846,PROD_0205,Toys & Games,68.07,2024-10-03,In-Store,0
TXN_00043430,CUST_001900,PROD_0202,Sports & Outdoors,32.04,2025-02-04,Online,0
TXN_00043431,CUST_000609,PROD_0228,Electronics,719.92,2024-11-20,Online,1
TXN_00043432,CUST_009466,PROD_0313,Jewelry & Accessories,274.91,2024-02-20,Online,1
TXN_00043433,CUST_005434,PROD_0165,Books & Media,106.28,2024-03-02,Mobile App,1
TXN_00043434,CUST_002897,PROD_0031,Automotive,1257.67,2025-06-04,In-Store,1
TXN_00043435,CUST_008499,PROD_0006,Clothing,244.11,2025-03-15,In-Store,0
TXN_00043436,CUST_003667,PROD_0054,Home & Garden,52.33,2023-07-19,Online,0
TXN_00043437,CUST_006471,PROD_0341,Automotive,93.46,2025-03-06,Mobile App,1
TXN_00043438,CUST_003244,PROD_0144,Food & Beverages,146.14,2023-09-09,Online,0
TXN_00043439,CUST_001655,PROD_0383,Jewelry & Accessories,320.18,2025-06-02,In-Store,0
TXN_00043440,CUST_003167,PROD_0044,Electronics,302.53,2025-05-23,Online,1
TXN_00043441,CUST_006239,PROD_0050,Electronics,176.16,2025-03-08,Online,0
TXN_00043442,CUST_001577,PROD_0146,Sports & Outdoors,180.43,2025-06-03,Online,0
TXN_00043443,CUST_007928,PROD_0343,Automotive,352.72,2025-03-20,Online,0
TXN_00043444,CUST_003044,PROD_0279,Sports & Outdoors,18.57,2025-02-25,Online,0
TXN_00043445,CUST_005794,PROD_0148,Food & Beverages,82.52,2025-06-29,In-Store,0
TXN_00043446,CUST_006489,PROD_0240,Books & Media,70.04,2025-06-04,Phone,0
TXN_00043447,CUST_009527,PROD_0372,Home & Garden,163.92,2023-08-26,Online,0
TXN_00043448,CUST_002515,PROD_0327,Jewelry & Accessories,219.16,2024-01-09,In-Store,0
TXN_00043449,CUST_005709,PROD_0182,Beauty & Health,71.63,2024-05-22,Online,0
TXN_00043450,CUST_004783,PROD_0123,Automotive,110.85,2025-06-12,Mobile App,0
TXN_00043451,CUST_003324,PROD_0393,Home & Garden,113.67,2025-04-10,Mobile App,0
TXN_00043452,CUST_003688,PROD_0408,Books & Media,175.65,2025-05-20,In-Store,0
TXN_00043453,CUST_009530,PROD_0181,Electronics,164.41,2024-11-18,Phone,1
TXN_00043454,CUST_003397,PROD_0473,Jewelry & Accessories,327.79,2025-05-26,Mobile App,0
TXN_00043455,CUST_003700,PROD_0311,Food & Beverages,115.45,2024-11-21,Online,0
TXN_00043456,CUST_001367,PROD_0383,Jewelry & Accessories,535.56,2025-04-17,In-Store,0
TXN_00043457,CUST_005921,PROD_0052,Clothing,105.19,2024-12-25,Online,0
TXN_00043458,CUST_008144,PROD_0409,Food & Beverages,158.84,2025-06-13,Online,0
TXN_00043459,CUST_003605,PROD_0145,Toys & Games,166.97,2025-02-07,In-Store,1
TXN_00043460,CUST_006600,PROD_0377,Electronics,-849.44,2023-12-01,In-Store,1
TXN_00043461,CUST_001118,PROD_0083,Food & Beverages,74.9,2023-07-29,Mobile App,0
TXN_00043462,CUST_006626,PROD_0370,Food & Beverages,183.74,2024-08-18,In-Store,0
TXN_00043463,CUST_000383,PROD_0447,Food & Beverages,190.72,2024-10-06,In-Store,0
TXN_00043464,CUST_003835,PROD_0414,Books & Media,64.56,2025-02-02,Online,0
TXN_00043465,CUST_006521,PROD_0096,Jewelry & Accessories,380.19,2024-12-29,Mobile App,0
TXN_00043466,CUST_002900,PROD_0338,Toys & Games,84.18,2024-08-05,Mobile App,1
TXN_00043467,CUST_006740,PROD_0331,Clothing,237.33,2023-08-13,In-Store,0
TXN_00043468,CUST_007772,PROD_0018,Automotive,1459.97,2023-11-12,Online,0
TXN_00043469,CUST_009366,PROD_0500,Food & Beverages,179.44,2024-06-02,In-Store,0
TXN_00043470,CUST_000722,PROD_0495,Sports & Outdoors,97.82,2024-11-30,In-Store,1
TXN_00043471,CUST_002093,PROD_0437,Home & Garden,153.64,2024-01-24,In-Store,1
TXN_00043472,CUST_000074,PROD_0243,Toys & Games,9.64,2025-02-11,Mobile App,1
TXN_00043473,CUST_009327,PROD_0328,Toys & Games,30.68,2025-06-29,In-Store,1
TXN_00043474,CUST_008761,PROD_0307,Food & Beverages,103.34,2023-12-22,Mobile App,0
TXN_00043475,CUST_006954,PROD_0126,Sports & Outdoors,452.2,2024-11-11,Online,0
TXN_00043476,CUST_000131,PROD_0389,Toys & Games,-83.24,2024-04-20,In-Store,1
TXN_00043477,CUST_001891,PROD_0223,Food & Beverages,89.7,2024-07-22,In-Store,0
TXN_00043478,CUST_002190,PROD_0472,Books & Media,215.0,2025-02-02,Mobile App,1
TXN_00043479,CUST_006934,PROD_0248,Jewelry & Accessories,25.17,2024-09-22,In-Store,1
TXN_00043480,CUST_003387,PROD_0192,Food & Beverages,-187.53,2025-05-11,Mobile App,0
TXN_00043481,CUST_002723,PROD_0473,Jewelry & Accessories,254.22,2025-02-11,Online,0
TXN_00043482,CUST_003171,PROD_0048,Food & Beverages,18.17,2024-03-23,Online,0
TXN_00043483,CUST_005205,PROD_0106,Home & Garden,-37.55,2025-06-21,Online,0
TXN_00043484,CUST_000152,PROD_0306,Books & Media,93.16,2024-11-18,Online,1
TXN_00043485,CUST_003243,PROD_0096,Jewelry & Accessories,263.32,2024-06-08,Online,1
TXN_00043486,CUST_007008,PROD_0290,Sports & Outdoors,213.27,2024-08-02,Mobile App,0
TXN_00043487,CUST_002287,PROD_0376,Books & Media,79.35,2025-06-11,Mobile App,0
TXN_00043488,CUST_007158,PROD_0451,Jewelry & Accessories,141.81,2025-04-29,Mobile App,0
TXN_00043489,CUST_006711,PROD_0470,Beauty & Health,103.26,2024-11-23,In-Store,0
TXN_00043490,CUST_004527,PROD_0094,Home & Garden,117.64,2024-05-07,Online,1
TXN_00043491,CUST_009925,PROD_0444,Beauty & Health,174.03,2025-05-12,In-Store,0
TXN_00043492,CUST_004516,PROD_0148,Food & Beverages,213.3,2024-07-27,Mobile App,0
TXN_00043493,CUST_006374,PROD_0295,Home & Garden,125.27,2024-09-07,In-Store,1
TXN_00043494,CUST_000189,PROD_0009,Toys & Games,42.4,2024-02-29,Phone,0
TXN_00043495,CUST_008729,PROD_0091,Food & Beverages,124.41,2023-09-09,Mobile App,0
TXN_00043496,CUST_009964,PROD_0265,Beauty & Health,19.66,2024-04-30,Online,1
TXN_00043497,CUST_009838,PROD_0209,Food & Beverages,-144.16,2024-09-09,Online,0
TXN_00043498,CUST_002829,PROD_0174,Beauty & Health,101.81,2024-06-25,In-Store,1
TXN_00043499,CUST_006147,PROD_0480,Toys & Games,67.45,2024-07-23,In-Store,0
TXN_00043500,CUST_002547,PROD_0160,Home & Garden,111.49,2024-08-23,In-Store,0
TXN_00043501,CUST_006612,PROD_0449,Home & Garden,331.35,2024-01-16,Mobile App,1
TXN_00043502,CUST_006295,PROD_0391,Home & Garden,126.77,2024-12-20,Online,0
TXN_00043503,CUST_003076,PROD_0256,Sports & Outdoors,305.42,2023-10-18,Mobile App,1
TXN_00043504,CUST_001348,PROD_0285,Sports & Outdoors,238.27,2023-08-03,Online,1
TXN_00043505,CUST_007958,PROD_0371,Books & Media,101.43,2024-11-25,Mobile App,0
TXN_00043506,CUST_001192,PROD_0297,Electronics,1941.5,2024-07-27,Online,0
TXN_00043507,CUST_000849,PROD_0409,Food & Beverages,159.18,2023-11-07,Online,0
TXN_00043508,CUST_002257,PROD_0072,Food & Beverages,130.07,2024-04-27,Mobile App,0
TXN_00043509,CUST_004253,PROD_0453,Home & Garden,43.6,2024-12-16,Online,1
TXN_00043510,CUST_002607,PROD_0024,Jewelry & Accessories,-429.25,2024-04-05,In-Store,0
TXN_00043511,CUST_002099,PROD_0221,Toys & Games,109.02,2024-10-31,Mobile App,0
TXN_00043512,CUST_008198,PROD_0197,Beauty & Health,77.57,2024-12-09,Phone,1
TXN_00043513,CUST_001832,PROD_0475,Home & Garden,7.82,2025-04-16,In-Store,0
TXN_00043514,CUST_002577,PROD_0274,Clothing,139.04,2024-04-03,Mobile App,0
TXN_00043515,CUST_002625,PROD_0080,Sports & Outdoors,227.01,2025-05-04,In-Store,0
TXN_00043516,CUST_001098,PROD_0316,Food & Beverages,27.58,2025-02-27,Mobile App,0
TXN_00043517,CUST_004020,PROD_0079,Books & Media,121.69,2024-04-05,In-Store,0
TXN_00043518,CUST_002913,PROD_0352,Automotive,1059.88,2025-03-17,Mobile App,0
TXN_00043519,CUST_006425,PROD_0149,Toys & Games,-8.36,2024-10-29,Mobile App,0
TXN_00043520,CUST_006826,PROD_0402,Home & Garden,118.95,2025-06-11,Online,1
TXN_00043521,CUST_004577,PROD_0354,Home & Garden,63.01,2024-05-17,In-Store,0
TXN_00043522,CUST_001275,PROD_0199,Toys & Games,79.99,2025-03-29,Mobile App,0
TXN_00043523,CUST_009168,PROD_0127,Automotive,320.84,2025-06-06,In-Store,0
TXN_00043524,CUST_002783,PROD_0128,Electronics,1096.99,2023-10-09,Mobile App,1
TXN_00043525,CUST_000983,PROD_0298,Books & Media,47.79,2023-12-21,Online,0
TXN_00043526,CUST_000285,PROD_0157,Books & Media,120.53,2024-10-28,In-Store,0
TXN_00043527,CUST_006393,PROD_0166,Beauty & Health,114.72,2025-04-06,Mobile App,0
TXN_00043528,CUST_002884,PROD_0373,Automotive,816.76,2023-12-20,Online,0
TXN_00043529,CUST_000922,PROD_0426,Sports & Outdoors,58.9,2025-04-10,Online,0
TXN_00043530,CUST_004885,PROD_0183,Books & Media,111.72,2023-12-28,In-Store,1
TXN_00043531,CUST_004045,PROD_0293,Sports & Outdoors,165.08,2023-10-08,Mobile App,0
TXN_00043532,CUST_000349,PROD_0140,Clothing,307.89,2024-03-27,In-Store,0
TXN_00043533,CUST_003216,PROD_0050,Electronics,139.54,2024-10-18,Mobile App,1
TXN_00043534,CUST_006252,PROD_0416,Automotive,-163.38,2024-05-07,In-Store,1
TXN_00043535,CUST_002705,PROD_0113,Automotive,130.83,2024-09-12,Online,0
TXN_00043536,CUST_008805,PROD_0475,Home & Garden,12.87,2024-09-21,Online,0
TXN_00043537,CUST_005872,PROD_0285,Sports & Outdoors,99.92,2024-10-13,Online,0
TXN_00043538,CUST_003714,PROD_0010,Electronics,403.03,2024-08-21,Online,0
TXN_00043539,CUST_002125,PROD_0193,Beauty & Health,6.33,2025-05-05,In-Store,0
TXN_00043540,CUST_006808,PROD_0188,Books & Media,-120.04,2024-05-21,In-Store,1
TXN_00043541,CUST_009463,PROD_0230,Automotive,1124.32,2025-04-10,Mobile App,1
TXN_00043542,CUST_001681,PROD_0451,Jewelry & Accessories,482.8,2024-02-03,Mobile App,0
TXN_00043543,CUST_000185,PROD_0138,Food & Beverages,104.83,2024-04-17,In-Store,1
TXN_00043544,CUST_009229,PROD_0087,Electronics,1239.96,2023-10-22,Online,0
TXN_00043545,CUST_007096,PROD_0464,Electronics,694.62,2025-06-23,Mobile App,0
TXN_00043546,CUST_006501,PROD_0246,Beauty & Health,60.16,2025-02-19,Mobile App,1
TXN_00043547,CUST_000004,PROD_0226,Beauty & Health,57.4,2024-10-07,Mobile App,1
TXN_00043548,CUST_009131,PROD_0343,Automotive,909.68,2023-10-17,Online,0
TXN_00043549,CUST_003957,PROD_0035,Beauty & Health,42.81,2024-07-12,Online,1
TXN_00043550,CUST_009989,PROD_0334,Food & Beverages,135.09,2023-08-20,Online,0
TXN_00043551,CUST_004914,PROD_0432,Beauty & Health,92.36,2024-01-27,Online,0
TXN_00043552,CUST_001942,PROD_0119,Sports & Outdoors,61.32,2025-06-17,Mobile App,0
TXN_00043553,CUST_008348,PROD_0476,Sports & Outdoors,198.72,2024-07-31,Online,0
TXN_00043554,CUST_008254,PROD_0142,Food & Beverages,218.29,2024-09-09,Mobile App,0
TXN_00043555,CUST_000264,PROD_0260,Electronics,841.2,2025-02-06,In-Store,0
TXN_00043556,CUST_009601,PROD_0292,Electronics,588.12,2025-02-09,In-Store,0
TXN_00043557,CUST_004145,PROD_0481,Clothing,173.66,2023-12-21,In-Store,0
TXN_00043558,CUST_004849,PROD_0424,Electronics,517.54,2024-11-14,Mobile App,0
TXN_00043559,CUST_005637,PROD_0034,Home & Garden,131.55,2025-06-12,Online,1
TXN_00043560,CUST_005444,PROD_0080,Sports & Outdoors,187.81,2024-10-17,Mobile App,1
TXN_00043561,CUST_006009,PROD_0316,Food & Beverages,30.58,2025-04-06,Online,0
TXN_00043562,CUST_000432,PROD_0408,Books & Media,207.52,2025-06-01,Online,1
TXN_00043563,CUST_000911,PROD_0380,Electronics,1022.81,2023-08-23,Mobile App,0
