transaction_id,customer_id,amount,transaction_date,merchant_category,transaction_type,location,is_fraud
TXN07351,CUST032,1225.1,2024-01-10 08:38:13,JEWELRY,DEBIT,HAWAII,0
TXN07352,CUST018,398.49,2024-01-01 20:17:17,HOTEL,DEBIT,UTAH,0
TXN07353,CUST038,294.48,2024-01-25 18:39:00,ATM,DEBIT,NEW_YORK,0
TXN07354,CUST009,336.9,2024-02-21 21:06:08,HOTEL,CREDIT,UNKNOWN,0
TXN07355,CUST004,24.7,2024-02-10 10:22:03,GROCERY,DEBIT,MONTANA,0
TXN07356,CUST015,10.3,2024-02-05 17:54:14,COFFEE_SHOP,CREDIT,HAWAII,0
TXN07357,CUST196,65.49,2024-03-15 16:52:21,PHARMACY,CREDIT,ARIZONA,0
TXN07358,CUST015,24.32,2024-02-01 19:08:33,COFFEE_SHOP,CREDIT,UNKNOWN,0
TXN07359,CUST019,507.51,2024-03-11 09:08:58,ELECTRONICS,DEBIT,UTAH,0
TXN07360,CUST013,43.98,2024-03-13 21:05:34,PHARMACY,DEBIT,HAWAII,0
TXN07361,CUST020,159.47,2024-03-26 13:14:13,RESTAURANT,DEBIT,ILLINOIS,0
TXN07362,CUST044,3042.57,2024-01-31 16:04:11,ELECTRONICS,DEBIT,TEXAS,1
TXN07363,CUST023,2601.54,2024-03-01 21:02:54,ONLINE,CREDIT,HAWAII,1
TXN07364,CUST004,646.44,2024-01-24 20:00:00,ELECTRONICS,DEBIT,ARIZONA,0
TXN07365,CUST042,987.74,2024-01-07 09:21:51,HOTEL,DEBIT,NEW_YORK,1
TXN07366,CUST121,70.87,2024-01-10 08:34:42,GAS_STATION,DEBIT,HAWAII,0
TXN07367,CUST044,220.66,2024-03-15 18:48:01,HOTEL,CREDIT,OREGON,0
TXN07368,CUST037,31.37,2024-02-21 16:52:35,COFFEE_SHOP,CREDIT,MICHIGAN,0
TXN07369,CUST030,390.99,2024-02-18 08:12:51,ATM,CREDIT,CALIFORNIA,0
TXN07370,CUST056,405.21,2024-02-26 18:46:37,JEWELRY,DEBIT,WASHINGTON,0
TXN07371,CUST027,192.61,2024-02-06 19:53:18,GROCERY,CREDIT,ARIZONA,0
TXN07372,CUST036,132.16,2024-01-26 15:45:59,HOTEL,CREDIT,ILLINOIS,0
TXN07373,CUST050,337.82,2024-01-21 12:53:31,HOTEL,CREDIT,MICHIGAN,0
TXN07374,CUST043,1872.13,2024-01-25 22:10:08,JEWELRY,CREDIT,WASHINGTON,0
TXN07375,CUST032,336.2,2024-03-01 15:10:59,GROCERY,DEBIT,FLORIDA,0
TXN07376,CUST194,210.76,2024-02-05 13:24:07,GROCERY,CREDIT,UNKNOWN,0
TXN07377,CUST026,247.08,2024-03-23 19:33:02,ELECTRONICS,DEBIT,HAWAII,0
TXN07378,CUST049,708.11,2024-01-19 13:15:57,CLOTHING,CREDIT,FLORIDA,1
TXN07379,CUST017,253.15,2024-02-13 21:44:52,HOTEL,DEBIT,HAWAII,0
TXN07380,CUST045,27.09,2024-03-08 10:08:15,GROCERY,DEBIT,COLORADO,0
TXN07381,CUST025,1044.25,2024-03-10 19:04:08,HOTEL,CREDIT,MICHIGAN,1
TXN07382,CUST017,694.41,2024-03-17 20:01:43,JEWELRY,DEBIT,ARIZONA,0
TXN07383,CUST037,1727.33,2024-03-08 18:59:58,ONLINE,DEBIT,ARIZONA,1
TXN07384,CUST046,100.75,2024-02-24 15:28:15,GAS_STATION,DEBIT,UNKNOWN,0
TXN07385,CUST005,885.33,2024-03-06 09:48:20,ONLINE,DEBIT,ARIZONA,1
TXN07386,CUST001,415.65,2024-01-04 14:39:56,ELECTRONICS,DEBIT,NEW_YORK,0
TXN07387,CUST014,73.75,2024-03-20 10:25:58,PHARMACY,DEBIT,UTAH,0
TXN07388,CUST020,61.85,2024-02-18 16:53:34,GAS_STATION,DEBIT,WASHINGTON,0
TXN07389,CUST006,113.86,2024-03-25 18:49:40,RESTAURANT,CREDIT,TEXAS,0
TXN07390,CUST026,773.89,2024-01-21 16:34:58,ONLINE,DEBIT,TEXAS,0
TXN07391,CUST024,37.22,2024-03-17 17:47:28,COFFEE_SHOP,DEBIT,UNKNOWN,0
TXN07392,CUST044,2406.81,2024-01-02 15:12:40,ONLINE,DEBIT,CALIFORNIA,1
TXN07393,CUST182,308.87,2024-01-29 09:22:41,ELECTRONICS,DEBIT,MICHIGAN,0
TXN07394,CUST021,1138.94,2024-03-26 16:26:06,ELECTRONICS,DEBIT,TEXAS,0
TXN07395,CUST050,277.69,2024-03-05 17:04:46,CLOTHING,CREDIT,TEXAS,1
TXN07396,CUST010,27.06,2024-02-23 17:22:02,PHARMACY,CREDIT,MONTANA,0
TXN07397,CUST130,26.59,2024-03-19 22:40:40,COFFEE_SHOP,DEBIT,HAWAII,0
TXN07398,CUST153,145.92,2024-02-24 09:10:35,ATM,CREDIT,NEVADA,0
TXN07399,CUST046,258.74,2024-01-06 10:03:38,ATM,CREDIT,OREGON,0
TXN07400,CUST034,225.07,2024-03-29 21:22:23,CLOTHING,CREDIT,MONTANA,0
TXN07401,CUST034,495.36,2024-03-30 12:04:08,ATM,DEBIT,WASHINGTON,0
TXN07402,CUST015,1038.89,2024-01-20 12:56:26,HOTEL,DEBIT,ARIZONA,1
TXN07403,CUST022,80.83,2024-02-01 20:05:13,ATM,DEBIT,COLORADO,0
TXN07404,CUST118,89.39,2024-01-20 17:55:32,GAS_STATION,DEBIT,FLORIDA,0
TXN07405,CUST013,1739.78,2024-02-10 18:09:58,JEWELRY,CREDIT,HAWAII,0
TXN07406,CUST022,167.43,2024-01-25 15:23:21,ATM,DEBIT,WASHINGTON,0
TXN07407,CUST032,310.75,2024-02-25 20:39:15,HOTEL,DEBIT,ARIZONA,0
TXN07408,CUST026,51.42,2024-02-04 11:26:48,GAS_STATION,DEBIT,MONTANA,0
TXN07409,CUST027,16.84,2024-03-22 17:01:06,COFFEE_SHOP,DEBIT,ARIZONA,0
TXN07410,CUST040,181.02,2024-03-08 19:36:52,HOTEL,DEBIT,WASHINGTON,0
TXN07411,CUST002,742.23,2024-02-10 22:07:39,ONLINE,CREDIT,HAWAII,0
TXN07412,CUST031,4235.5,2024-03-06 13:18:10,ELECTRONICS,DEBIT,ARIZONA,1
TXN07413,CUST012,18.72,2024-02-28 20:14:40,GROCERY,DEBIT,UTAH,0
TXN07414,CUST039,769.76,2024-03-07 13:32:35,ONLINE,CREDIT,COLORADO,1
TXN07415,CUST033,15.97,2024-03-20 08:45:22,PHARMACY,DEBIT,ARIZONA,0
TXN07416,CUST072,3226.2,2024-03-21 15:14:16,ONLINE,DEBIT,WASHINGTON,1
TXN07417,CUST028,75.53,2024-03-16 08:55:34,PHARMACY,CREDIT,NEW_YORK,0
TXN07418,CUST047,231.4,2024-01-28 18:15:32,CLOTHING,CREDIT,NEW_YORK,0
TXN07419,CUST004,163.28,2024-01-28 18:17:11,CLOTHING,DEBIT,COLORADO,0
TXN07420,CUST040,25.35,2024-01-25 13:38:48,PHARMACY,CREDIT,OREGON,0
TXN07421,CUST016,1483.1,2024-02-17 17:27:23,ELECTRONICS,DEBIT,OREGON,0
TXN07422,CUST031,293.61,2024-03-09 19:24:54,GROCERY,DEBIT,OREGON,0
TXN07423,CUST034,68.16,2024-01-02 09:58:42,PHARMACY,CREDIT,MICHIGAN,0
TXN07424,CUST020,2872.78,2024-01-02 19:05:35,JEWELRY,DEBIT,ILLINOIS,1
TXN07425,CUST197,51.62,2024-01-30 22:42:23,PHARMACY,DEBIT,CALIFORNIA,0
TXN07426,CUST011,23.37,2024-03-11 14:05:55,COFFEE_SHOP,DEBIT,COLORADO,0
TXN07427,CUST015,331.49,2024-01-05 20:33:34,JEWELRY,CREDIT,CALIFORNIA,0
TXN07428,CUST027,170.76,2024-03-30 22:09:23,RESTAURANT,DEBIT,ILLINOIS,0
TXN07429,CUST034,208.6,2024-01-19 11:21:24,ATM,CREDIT,MONTANA,0
TXN07430,CUST039,39.49,2024-02-02 19:53:14,PHARMACY,CREDIT,MONTANA,0
TXN07431,CUST041,104.2,2024-03-24 18:24:42,ONLINE,DEBIT,ARIZONA,0
TXN07432,CUST027,2373.77,2024-02-23 10:50:19,JEWELRY,CREDIT,OREGON,1
TXN07433,CUST177,128.28,2024-02-09 15:52:06,RESTAURANT,DEBIT,FLORIDA,0
TXN07434,CUST008,2192.61,2024-02-14 08:24:27,ELECTRONICS,DEBIT,ILLINOIS,1
TXN07435,CUST030,309.9,2024-03-08 18:04:03,CLOTHING,DEBIT,UTAH,0
TXN07436,CUST103,42.52,2024-03-23 16:22:06,COFFEE_SHOP,CREDIT,WASHINGTON,0
TXN07437,CUST049,464.21,2024-03-07 08:06:37,HOTEL,CREDIT,WASHINGTON,0
TXN07438,CUST038,333.23,2024-02-02 16:53:17,RESTAURANT,DEBIT,CALIFORNIA,1
TXN07439,CUST018,833.47,2024-02-09 21:58:07,ELECTRONICS,CREDIT,NEW_YORK,0
TXN07440,CUST029,16.07,2024-02-07 15:57:50,PHARMACY,CREDIT,CALIFORNIA,0
TXN07441,CUST093,8.64,2024-02-04 10:13:54,COFFEE_SHOP,CREDIT,OREGON,0
TXN07442,CUST120,39.68,2024-03-28 18:49:26,RESTAURANT,CREDIT,WASHINGTON,0
TXN07443,CUST124,1990.61,2024-02-16 13:10:13,ONLINE,DEBIT,UNKNOWN,1
TXN07444,CUST048,21.4,2024-01-08 17:31:04,CLOTHING,DEBIT,NEW_YORK,0
TXN07445,CUST011,170.21,2024-03-01 16:31:53,RESTAURANT,DEBIT,MICHIGAN,0
TXN07446,CUST087,265.49,2024-03-26 20:14:54,GROCERY,CREDIT,ILLINOIS,0
TXN07447,CUST050,37.14,2024-02-23 11:39:16,ATM,DEBIT,NEVADA,0
TXN07448,CUST023,4406.34,2024-01-19 08:29:19,JEWELRY,DEBIT,MONTANA,1
TXN07449,CUST033,370.96,2024-01-05 22:00:31,HOTEL,DEBIT,COLORADO,1
TXN07450,CUST017,196.45,2024-03-29 21:58:01,ATM,DEBIT,WASHINGTON,0
TXN07451,CUST177,755.34,2024-02-02 21:12:43,CLOTHING,DEBIT,NEW_YORK,1
TXN07452,CUST095,4523.99,2024-01-14 18:24:07,ONLINE,CREDIT,UTAH,1
TXN07453,CUST012,613.94,2024-02-06 13:03:24,GROCERY,DEBIT,MONTANA,1
TXN07454,CUST021,329.25,2024-03-08 16:36:34,GROCERY,DEBIT,HAWAII,0
TXN07455,CUST048,1357.88,2024-02-19 15:17:00,JEWELRY,DEBIT,UNKNOWN,0
TXN07456,CUST024,312.19,2024-02-14 22:19:49,ATM,CREDIT,FLORIDA,0
TXN07457,CUST007,26.14,2024-01-27 21:53:53,COFFEE_SHOP,DEBIT,NEW_YORK,0
TXN07458,CUST039,691.91,2024-01-31 13:11:08,ELECTRONICS,DEBIT,UTAH,0
TXN07459,CUST045,36.07,2024-03-10 10:54:58,COFFEE_SHOP,DEBIT,FLORIDA,0
TXN07460,CUST029,32.52,2024-02-20 22:26:28,RESTAURANT,DEBIT,NEW_YORK,0
TXN07461,CUST029,43.52,2024-02-19 10:16:35,GAS_STATION,CREDIT,COLORADO,0
TXN07462,CUST014,238.81,2024-01-25 08:17:24,CLOTHING,DEBIT,MONTANA,0
TXN07463,CUST028,290.72,2024-03-29 13:06:05,GROCERY,DEBIT,MICHIGAN,0
TXN07464,CUST035,56.3,2024-03-14 12:47:37,CLOTHING,DEBIT,OREGON,0
TXN07465,CUST040,1886.13,2024-02-19 21:00:03,ONLINE,DEBIT,HAWAII,1
TXN07466,CUST028,1538.98,2024-03-24 08:17:12,JEWELRY,CREDIT,FLORIDA,0
TXN07467,CUST143,432.43,2024-01-31 14:58:54,ATM,DEBIT,HAWAII,0
TXN07468,CUST033,58.43,2024-02-26 11:12:38,RESTAURANT,CREDIT,NEW_YORK,0
TXN07469,CUST043,13.69,2024-01-18 17:49:23,COFFEE_SHOP,DEBIT,MICHIGAN,0
TXN07470,CUST025,774.08,2024-03-30 18:13:29,ONLINE,DEBIT,TEXAS,0
TXN07471,CUST044,91.6,2024-03-20 12:19:42,PHARMACY,CREDIT,NEVADA,0
TXN07472,CUST017,83.0,2024-01-22 11:42:10,CLOTHING,CREDIT,TEXAS,0
TXN07473,CUST025,387.22,2024-01-11 20:24:13,ONLINE,DEBIT,CALIFORNIA,0
TXN07474,CUST043,72.82,2024-03-05 09:28:56,GAS_STATION,DEBIT,UNKNOWN,0
TXN07475,CUST080,793.59,2024-02-21 21:13:52,ONLINE,CREDIT,UTAH,0
TXN07476,CUST011,192.05,2024-02-01 15:33:09,ONLINE,DEBIT,COLORADO,0
TXN07477,CUST091,24.79,2024-03-03 10:04:31,COFFEE_SHOP,DEBIT,CALIFORNIA,0
TXN07478,CUST035,299.6,2024-01-13 17:17:10,CLOTHING,DEBIT,OREGON,0
TXN07479,CUST093,171.01,2024-03-15 17:13:20,HOTEL,DEBIT,UNKNOWN,0
TXN07480,CUST044,313.66,2024-03-17 18:14:13,GROCERY,CREDIT,ILLINOIS,0
TXN07481,CUST035,438.65,2024-01-21 10:19:21,ATM,CREDIT,WASHINGTON,0
TXN07482,CUST043,3193.91,2024-03-13 20:58:33,JEWELRY,DEBIT,UNKNOWN,1
TXN07483,CUST142,480.74,2024-01-23 22:53:46,HOTEL,CREDIT,OREGON,0
TXN07484,CUST118,93.37,2024-03-16 11:41:17,GAS_STATION,CREDIT,ILLINOIS,0
TXN07485,CUST119,126.98,2024-02-29 20:57:45,RESTAURANT,CREDIT,NEW_YORK,0
TXN07486,CUST089,31.06,2024-01-22 16:57:06,GAS_STATION,DEBIT,ARIZONA,0
TXN07487,CUST029,2010.4,2024-03-19 14:45:24,ONLINE,CREDIT,UTAH,1
TXN07488,CUST047,231.47,2024-01-09 11:34:46,HOTEL,DEBIT,UNKNOWN,0
TXN07489,CUST113,88.09,2024-02-29 13:36:03,GROCERY,DEBIT,NEW_YORK,0
TXN07490,CUST018,149.39,2024-01-05 22:08:39,ONLINE,DEBIT,HAWAII,0
TXN07491,CUST039,359.48,2024-02-02 18:51:23,ATM,DEBIT,WASHINGTON,0
TXN07492,CUST043,472.2,2024-03-25 18:53:21,HOTEL,DEBIT,NEVADA,0
TXN07493,CUST011,484.44,2024-03-15 08:07:59,HOTEL,DEBIT,ILLINOIS,0
TXN07494,CUST059,549.92,2024-02-08 20:52:23,ELECTRONICS,DEBIT,TEXAS,0
TXN07495,CUST139,180.51,2024-01-04 10:45:59,RESTAURANT,DEBIT,FLORIDA,0
TXN07496,CUST023,2046.12,2024-02-26 18:36:36,ONLINE,DEBIT,WASHINGTON,1
TXN07497,CUST024,71.03,2024-02-11 13:50:55,PHARMACY,DEBIT,TEXAS,0
TXN07498,CUST010,62.51,2024-01-12 18:39:48,ATM,DEBIT,TEXAS,0
TXN07499,CUST022,149.16,2024-02-18 13:16:30,HOTEL,DEBIT,OREGON,0
TXN07500,CUST035,766.92,2024-03-27 14:54:08,JEWELRY,DEBIT,CALIFORNIA,0
TXN07501,CUST037,46.27,2024-01-12 11:18:26,GAS_STATION,DEBIT,COLORADO,0
TXN07502,CUST043,55.05,2024-03-23 13:29:31,PHARMACY,DEBIT,NEVADA,0
TXN07503,CUST200,203.86,2024-01-04 20:52:51,GROCERY,CREDIT,MONTANA,0
TXN07504,CUST038,1183.86,2024-03-16 12:22:37,ELECTRONICS,DEBIT,MONTANA,0
TXN07505,CUST012,68.9,2024-03-23 20:24:37,GROCERY,DEBIT,OREGON,0
TXN07506,CUST007,165.87,2024-03-12 18:35:42,HOTEL,DEBIT,ARIZONA,0
TXN07507,CUST022,83.99,2024-02-01 21:32:35,ATM,DEBIT,CALIFORNIA,0
TXN07508,CUST014,67.53,2024-03-19 14:48:58,CLOTHING,DEBIT,CALIFORNIA,0
TXN07509,CUST005,286.98,2024-01-05 09:28:01,GROCERY,DEBIT,UTAH,0
TXN07510,CUST016,241.49,2024-01-04 14:11:44,GROCERY,DEBIT,WASHINGTON,0
TXN07511,CUST009,2370.55,2024-01-19 11:26:11,JEWELRY,DEBIT,OREGON,1
TXN07512,CUST038,510.09,2024-01-09 22:13:55,HOTEL,DEBIT,COLORADO,1
TXN07513,CUST049,54.78,2024-02-29 19:42:38,GAS_STATION,CREDIT,WASHINGTON,0
TXN07514,CUST124,413.08,2024-03-05 17:05:52,ONLINE,CREDIT,UNKNOWN,0
TXN07515,CUST003,1417.02,2024-01-24 13:15:56,HOTEL,CREDIT,ILLINOIS,1
TXN07516,CUST003,64.77,2024-01-03 21:01:23,PHARMACY,CREDIT,OREGON,0
TXN07517,CUST028,737.26,2024-02-18 08:22:30,CLOTHING,CREDIT,CALIFORNIA,1
TXN07518,CUST124,30.55,2024-02-11 22:36:20,COFFEE_SHOP,DEBIT,COLORADO,0
TXN07519,CUST087,59.04,2024-02-29 13:24:58,PHARMACY,CREDIT,CALIFORNIA,0
TXN07520,CUST027,727.75,2024-01-28 14:03:24,CLOTHING,DEBIT,MONTANA,1
TXN07521,CUST035,70.07,2024-01-11 22:45:16,GAS_STATION,CREDIT,WASHINGTON,0
TXN07522,CUST020,77.64,2024-02-16 14:05:26,RESTAURANT,DEBIT,ARIZONA,0
TXN07523,CUST006,414.1,2024-03-25 08:40:36,HOTEL,CREDIT,WASHINGTON,0
TXN07524,CUST040,1925.78,2024-03-10 21:38:40,JEWELRY,DEBIT,COLORADO,0
TXN07525,CUST195,326.13,2024-02-05 17:29:50,ATM,DEBIT,MICHIGAN,0
TXN07526,CUST045,87.05,2024-02-21 22:10:01,CLOTHING,DEBIT,FLORIDA,0
TXN07527,CUST055,43.3,2024-03-24 18:54:56,COFFEE_SHOP,CREDIT,TEXAS,0
TXN07528,CUST060,71.96,2024-03-05 18:13:58,PHARMACY,CREDIT,MONTANA,0
TXN07529,CUST040,1294.13,2024-03-02 09:47:07,ELECTRONICS,CREDIT,UTAH,0
TXN07530,CUST031,37.13,2024-02-27 13:09:36,COFFEE_SHOP,DEBIT,FLORIDA,0
TXN07531,CUST036,70.76,2024-02-27 15:38:14,RESTAURANT,DEBIT,ILLINOIS,0
TXN07532,CUST047,88.84,2024-03-04 16:22:57,GAS_STATION,CREDIT,ILLINOIS,0
TXN07533,CUST016,431.24,2024-03-10 09:28:33,HOTEL,DEBIT,OREGON,0
TXN07534,CUST178,303.73,2024-01-24 11:27:21,GROCERY,CREDIT,CALIFORNIA,0
TXN07535,CUST017,111.03,2024-03-17 14:00:44,GAS_STATION,DEBIT,UNKNOWN,0
TXN07536,CUST030,191.37,2024-02-28 14:51:54,RESTAURANT,DEBIT,ILLINOIS,0
TXN07537,CUST026,21.66,2024-01-20 19:26:41,COFFEE_SHOP,DEBIT,ILLINOIS,0
TXN07538,CUST017,50.02,2024-02-13 22:20:48,GAS_STATION,DEBIT,OREGON,0
TXN07539,CUST016,510.36,2024-01-04 21:28:55,GAS_STATION,DEBIT,NEW_YORK,1
TXN07540,CUST006,40.63,2024-02-17 14:42:44,RESTAURANT,DEBIT,CALIFORNIA,0
TXN07541,CUST012,230.88,2024-03-11 09:40:54,ONLINE,DEBIT,TEXAS,0
TXN07542,CUST071,35.82,2024-02-27 18:26:06,RESTAURANT,DEBIT,UTAH,0
TXN07543,CUST028,24.86,2024-03-22 19:33:41,PHARMACY,CREDIT,WASHINGTON,0
TXN07544,CUST190,500.28,2024-01-02 11:19:18,ONLINE,DEBIT,WASHINGTON,0
TXN07545,CUST008,492.37,2024-02-28 21:01:38,ATM,CREDIT,ARIZONA,0
TXN07546,CUST027,59.95,2024-01-13 11:08:42,ONLINE,CREDIT,OREGON,0
TXN07547,CUST036,267.24,2024-03-25 16:58:54,ELECTRONICS,DEBIT,COLORADO,0
TXN07548,CUST003,3126.94,2024-02-07 21:22:42,ONLINE,DEBIT,NEVADA,1
TXN07549,CUST174,252.29,2024-01-03 20:39:06,HOTEL,DEBIT,CALIFORNIA,0
TXN07550,CUST019,109.47,2024-01-17 20:05:37,RESTAURANT,DEBIT,HAWAII,0
TXN07551,CUST025,113.24,2024-02-17 14:56:33,RESTAURANT,DEBIT,OREGON,0
TXN07552,CUST035,1575.62,2024-01-07 12:46:00,ONLINE,DEBIT,FLORIDA,1
TXN07553,CUST001,32.95,2024-03-28 12:26:29,GROCERY,DEBIT,NEW_YORK,0
TXN07554,CUST003,93.84,2024-01-20 09:01:54,RESTAURANT,DEBIT,HAWAII,0
TXN07555,CUST045,37.14,2024-01-06 15:45:37,GROCERY,DEBIT,MONTANA,0
TXN07556,CUST036,290.56,2024-01-10 18:14:31,CLOTHING,CREDIT,COLORADO,0
TXN07557,CUST050,57.37,2024-01-27 18:31:58,PHARMACY,DEBIT,COLORADO,0
TXN07558,CUST044,1951.48,2024-03-29 12:00:33,ONLINE,DEBIT,UTAH,1
TXN07559,CUST030,192.17,2024-03-13 21:42:37,GROCERY,DEBIT,TEXAS,0
TXN07560,CUST015,20.2,2024-03-28 18:55:52,COFFEE_SHOP,DEBIT,MICHIGAN,0
TXN07561,CUST001,49.67,2024-02-13 19:05:27,PHARMACY,CREDIT,UNKNOWN,0
TXN07562,CUST029,151.19,2024-01-14 18:54:00,RESTAURANT,DEBIT,CALIFORNIA,0
TXN07563,CUST038,133.45,2024-03-25 14:02:49,GAS_STATION,DEBIT,UTAH,0
TXN07564,CUST164,581.94,2024-02-26 18:34:02,ONLINE,CREDIT,MONTANA,0
TXN07565,CUST022,73.73,2024-01-26 19:52:33,PHARMACY,DEBIT,MICHIGAN,0
TXN07566,CUST099,945.82,2024-02-16 20:31:44,CLOTHING,DEBIT,CALIFORNIA,1
TXN07567,CUST018,449.92,2024-01-22 22:40:30,HOTEL,DEBIT,UTAH,0
TXN07568,CUST049,159.23,2024-02-05 12:23:10,ATM,DEBIT,FLORIDA,0
TXN07569,CUST018,940.28,2024-03-12 09:36:41,CLOTHING,DEBIT,MICHIGAN,1
TXN07570,CUST022,4060.95,2024-02-11 13:18:03,ONLINE,DEBIT,MICHIGAN,1
TXN07571,CUST006,35.18,2024-02-23 17:32:35,GAS_STATION,DEBIT,HAWAII,0
TXN07572,CUST027,1311.18,2024-03-29 08:37:30,ELECTRONICS,CREDIT,MONTANA,0
TXN07573,CUST017,121.19,2024-03-16 17:24:36,GAS_STATION,CREDIT,TEXAS,0
TXN07574,CUST039,322.19,2024-02-27 15:14:15,CLOTHING,DEBIT,HAWAII,0
TXN07575,CUST112,481.37,2024-03-27 17:14:06,ONLINE,DEBIT,TEXAS,0
TXN07576,CUST134,331.18,2024-03-28 12:55:09,JEWELRY,DEBIT,FLORIDA,0
TXN07577,CUST095,28.61,2024-02-09 20:04:09,COFFEE_SHOP,DEBIT,CALIFORNIA,0
TXN07578,CUST036,221.85,2024-03-07 09:17:22,HOTEL,DEBIT,HAWAII,0
TXN07579,CUST164,754.22,2024-02-28 10:53:55,ONLINE,CREDIT,OREGON,0
TXN07580,CUST050,27.38,2024-01-21 19:07:46,RESTAURANT,DEBIT,WASHINGTON,0
TXN07581,CUST040,737.58,2024-01-15 14:39:32,JEWELRY,DEBIT,UNKNOWN,0
TXN07582,CUST044,147.45,2024-01-17 14:09:34,RESTAURANT,DEBIT,ARIZONA,0
TXN07583,CUST013,289.02,2024-01-05 20:56:57,GROCERY,DEBIT,NEW_YORK,0
TXN07584,CUST043,150.76,2024-03-25 15:59:29,GROCERY,DEBIT,CALIFORNIA,0
TXN07585,CUST033,405.31,2024-03-02 19:13:59,ONLINE,DEBIT,CALIFORNIA,0
TXN07586,CUST017,27.65,2024-01-08 15:52:22,COFFEE_SHOP,DEBIT,OREGON,0
TXN07587,CUST058,18.5,2024-03-03 19:39:24,COFFEE_SHOP,DEBIT,ILLINOIS,0
TXN07588,CUST017,231.37,2024-01-26 11:01:27,CLOTHING,CREDIT,FLORIDA,0
TXN07589,CUST097,45.36,2024-01-20 12:08:13,COFFEE_SHOP,DEBIT,UTAH,0
TXN07590,CUST041,19.06,2024-01-29 11:52:06,COFFEE_SHOP,DEBIT,UTAH,0
TXN07591,CUST023,99.06,2024-02-22 20:10:17,PHARMACY,DEBIT,COLORADO,0
TXN07592,CUST004,180.89,2024-01-09 20:04:41,CLOTHING,CREDIT,TEXAS,0
TXN07593,CUST026,2374.2,2024-02-04 18:30:30,ONLINE,CREDIT,ILLINOIS,1
TXN07594,CUST117,74.65,2024-01-31 12:48:33,PHARMACY,DEBIT,COLORADO,0
TXN07595,CUST050,219.86,2024-02-07 12:28:35,JEWELRY,DEBIT,NEW_YORK,0
TXN07596,CUST034,202.44,2024-01-26 15:33:10,CLOTHING,DEBIT,ARIZONA,0
TXN07597,CUST011,5035.36,2024-02-12 12:59:52,JEWELRY,DEBIT,ARIZONA,1
TXN07598,CUST022,303.22,2024-02-29 21:20:38,HOTEL,DEBIT,UTAH,0
TXN07599,CUST047,41.41,2024-01-23 20:27:19,COFFEE_SHOP,DEBIT,FLORIDA,0
TXN07600,CUST017,312.91,2024-01-17 22:43:18,GROCERY,DEBIT,UNKNOWN,0
TXN07601,CUST022,195.99,2024-03-07 22:38:50,RESTAURANT,DEBIT,FLORIDA,0
TXN07602,CUST040,57.27,2024-01-04 17:52:27,GAS_STATION,DEBIT,FLORIDA,0
TXN07603,CUST029,116.92,2024-02-11 15:12:22,RESTAURANT,DEBIT,UTAH,0
TXN07604,CUST045,569.72,2024-02-04 09:33:05,GAS_STATION,CREDIT,CALIFORNIA,1
TXN07605,CUST144,104.68,2024-02-15 18:19:20,RESTAURANT,CREDIT,NEVADA,0
TXN07606,CUST012,283.06,2024-02-26 17:01:52,ATM,DEBIT,FLORIDA,0
TXN07607,CUST003,25.52,2024-01-13 16:57:23,GAS_STATION,DEBIT,UNKNOWN,0
TXN07608,CUST020,297.31,2024-02-16 16:36:59,GROCERY,DEBIT,COLORADO,0
TXN07609,CUST155,2281.93,2024-02-27 10:02:06,JEWELRY,DEBIT,COLORADO,1
TXN07610,CUST014,30.73,2024-02-11 13:08:04,PHARMACY,CREDIT,CALIFORNIA,0
TXN07611,CUST006,388.62,2024-03-07 10:57:49,HOTEL,DEBIT,OREGON,0
TXN07612,CUST005,92.65,2024-03-05 13:31:58,ONLINE,CREDIT,WASHINGTON,0
TXN07613,CUST039,220.11,2024-02-29 16:48:47,CLOTHING,DEBIT,HAWAII,0
TXN07614,CUST041,25.5,2024-01-15 20:09:06,COFFEE_SHOP,CREDIT,ILLINOIS,0
TXN07615,CUST100,123.47,2024-03-30 13:10:02,CLOTHING,DEBIT,HAWAII,0
TXN07616,CUST017,6547.9,2024-03-11 20:54:23,JEWELRY,DEBIT,HAWAII,1
TXN07617,CUST037,163.64,2024-02-26 12:08:01,RESTAURANT,CREDIT,NEVADA,0
TXN07618,CUST022,656.48,2024-03-11 14:07:35,ONLINE,DEBIT,NEW_YORK,0
TXN07619,CUST197,951.1,2024-01-25 16:35:28,ONLINE,CREDIT,UNKNOWN,1
TXN07620,CUST073,317.56,2024-01-16 18:44:10,CLOTHING,DEBIT,NEW_YORK,0
TXN07621,CUST008,248.0,2024-02-17 11:24:00,GAS_STATION,CREDIT,UTAH,1
TXN07622,CUST020,260.69,2024-03-10 16:30:41,HOTEL,CREDIT,WASHINGTON,0
TXN07623,CUST001,2588.02,2024-01-08 19:38:35,JEWELRY,DEBIT,UTAH,1
TXN07624,CUST008,20.9,2024-03-03 08:44:40,PHARMACY,DEBIT,TEXAS,0
TXN07625,CUST151,4335.65,2024-03-15 09:21:24,ONLINE,DEBIT,UTAH,1
TXN07626,CUST041,90.99,2024-03-05 15:10:43,PHARMACY,DEBIT,MONTANA,0
TXN07627,CUST036,105.17,2024-03-11 21:53:54,CLOTHING,DEBIT,UNKNOWN,0
TXN07628,CUST034,393.13,2024-02-10 20:20:35,CLOTHING,CREDIT,UTAH,0
